,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Valid,Invalid,Stimuli,StimPresented,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep
201,201,APResp,2,202,21,201,3,0,1,1,5,s,2,s,1,503,1,1029058,1.49E+12,1.49E+12,1.49E+12,22,10,2
202,202,APResp,2,203,22,202,3,0,1,2,2,a,1,a,1,457,1,1029058,1.49E+12,1.49E+12,1.49E+12,23,10,2
203,203,APResp,2,204,23,203,3,0,1,4,8,s,2,s,1,503,1,1029058,1.49E+12,1.49E+12,1.49E+12,24,10,2
204,204,APResp,2,205,24,204,3,0,1,4,12,k,3,k,1,662,1,1029058,1.49E+12,1.49E+12,1.49E+12,25,10,2
205,205,APResp,2,206,25,205,3,0,1,1,13,l,4,l,1,495,1,1029058,1.49E+12,1.49E+12,1.49E+12,26,10,2
206,206,APResp,2,207,26,206,3,0,1,3,15,l,4,l,1,543,1,1029058,1.49E+12,1.49E+12,1.49E+12,27,10,2
207,207,APResp,2,208,27,207,3,0,1,1,5,s,2,s,1,519,1,1029058,1.49E+12,1.49E+12,1.49E+12,28,10,2
208,208,APResp,2,209,28,208,3,0,1,2,2,a,1,a,1,600,1,1029058,1.49E+12,1.49E+12,1.49E+12,29,10,2
209,209,APResp,2,210,29,209,3,0,1,3,7,s,2,s,1,519,1,1029058,1.49E+12,1.49E+12,1.49E+12,30,10,2
210,210,APResp,2,211,30,210,3,0,1,1,13,l,4,l,1,512,1,1029058,1.49E+12,1.49E+12,1.49E+12,31,10,2
211,211,APResp,2,212,31,211,3,0,1,3,3,a,1,a,1,560,1,1029058,1.49E+12,1.49E+12,1.49E+12,32,10,2
212,212,APResp,2,213,32,212,3,1,0,2,6,s,2,s,1,487,1,1029058,1.49E+12,1.49E+12,1.49E+12,33,10,2
213,213,APResp,2,214,33,213,3,0,1,4,4,a,1,a,1,599,1,1029058,1.49E+12,1.49E+12,1.49E+12,34,10,2
214,214,APResp,2,215,34,214,3,1,0,3,11,k,3,k,1,584,1,1029058,1.49E+12,1.49E+12,1.49E+12,35,10,2
215,215,APResp,2,216,35,215,3,0,1,2,2,a,1,a,1,584,1,1029058,1.49E+12,1.49E+12,1.49E+12,36,10,2
216,216,APResp,2,217,36,216,3,0,1,3,15,l,4,l,1,519,1,1029058,1.49E+12,1.49E+12,1.49E+12,37,10,2
217,217,APResp,2,218,37,217,3,0,1,1,9,k,3,k,1,513,1,1029058,1.49E+12,1.49E+12,1.49E+12,38,10,2
218,218,APResp,2,219,38,218,3,1,0,4,16,l,4,l,1,608,1,1029058,1.49E+12,1.49E+12,1.49E+12,39,10,2
219,219,APResp,2,220,39,219,3,0,1,4,12,k,3,k,1,481,1,1029058,1.49E+12,1.49E+12,1.49E+12,40,10,2
220,220,APResp,2,221,40,220,3,0,1,3,15,l,4,l,1,594,1,1029058,1.49E+12,1.49E+12,1.49E+12,41,10,2
221,221,APResp,2,222,41,221,3,1,0,4,16,l,4,l,1,504,1,1029058,1.49E+12,1.49E+12,1.49E+12,42,10,2
222,222,APResp,2,223,42,222,3,0,1,4,12,k,3,k,1,487,1,1029058,1.49E+12,1.49E+12,1.49E+12,43,10,2
223,223,APResp,2,224,43,223,3,0,1,3,7,s,2,s,1,481,1,1029058,1.49E+12,1.49E+12,1.49E+12,44,10,2
224,224,APResp,2,225,44,224,3,0,1,1,9,k,3,k,1,599,1,1029058,1.49E+12,1.49E+12,1.49E+12,45,10,2
225,225,APResp,2,226,45,225,3,0,1,2,10,k,3,k,1,486,1,1029058,1.49E+12,1.49E+12,1.49E+12,46,10,2
226,226,APResp,2,227,46,226,3,1,0,1,1,a,1,a,1,551,1,1029058,1.49E+12,1.49E+12,1.49E+12,47,10,2
227,227,APResp,2,228,47,227,3,0,1,1,13,l,4,l,1,627,1,1029058,1.49E+12,1.49E+12,1.49E+12,48,10,2
228,228,APResp,2,229,48,228,3,0,1,3,3,a,1,a,1,564,1,1029058,1.49E+12,1.49E+12,1.49E+12,49,10,2
229,229,APResp,2,230,49,229,3,1,0,3,11,k,3,k,1,653,1,1029058,1.49E+12,1.49E+12,1.49E+12,50,10,2
230,230,APResp,2,231,50,230,3,1,0,2,6,s,2,s,1,485,1,1029058,1.49E+12,1.49E+12,1.49E+12,51,10,2
231,231,APResp,2,232,51,231,3,0,1,2,10,k,3,k,1,613,1,1029058,1.49E+12,1.49E+12,1.49E+12,52,10,2
232,232,APResp,2,233,52,232,3,0,1,1,9,k,3,k,1,464,1,1029058,1.49E+12,1.49E+12,1.49E+12,53,10,2
233,233,APResp,2,234,53,233,3,0,1,4,8,s,2,s,1,534,1,1029058,1.49E+12,1.49E+12,1.49E+12,54,10,2
234,234,APResp,2,235,54,234,3,0,1,3,3,a,1,a,1,502,1,1029058,1.49E+12,1.49E+12,1.49E+12,55,10,2
235,235,APRespITI,2,236,55,235,3,1,0,3,11,k,3,0,0,502,0,1029058,1.49E+12,1.49E+12,1.49E+12,55,10,2
236,236,APResp,2,237,56,236,3,1,0,1,1,a,1,s,0,478,2,1029058,1.49E+12,1.49E+12,1.49E+12,55,10,2
237,237,APResp,2,238,57,237,3,0,1,4,4,a,1,a,1,576,1,1029058,1.49E+12,1.49E+12,1.49E+12,56,10,2
238,238,APResp,2,239,58,238,3,0,1,2,14,l,4,l,1,569,1,1029058,1.49E+12,1.49E+12,1.49E+12,57,10,2
239,239,APResp,2,240,59,239,3,0,1,4,12,k,3,k,1,512,1,1029058,1.49E+12,1.49E+12,1.49E+12,58,10,2
0,0,APRespITI,2,1,0,0,0,0,1,1,13,l,4,0,0,,0,6905,1.49E+12,1.49E+12,,0,11,2
1,1,APRespITI,2,2,1,1,0,0,1,4,4,a,1,0,0,,0,6905,1.49E+12,1.49E+12,,0,11,2
2,2,APRespITI,2,3,2,2,0,0,1,1,5,s,2,0,0,,0,6905,1.49E+12,1.49E+12,,0,11,2
3,3,APResp,2,4,3,3,0,0,1,3,15,l,4,l,1,660,1,6905,1.49E+12,1.49E+12,1.49E+12,1,11,2
4,4,APResp,2,5,4,4,0,1,0,1,1,a,1,s,0,706,2,6905,1.49E+12,1.49E+12,1.49E+12,1,11,2
5,5,APRespITI,2,6,5,5,0,0,1,2,10,k,3,0,0,706,0,6905,1.49E+12,1.49E+12,1.49E+12,1,11,2
6,6,APResp,2,7,6,6,0,0,1,1,13,l,4,l,1,607,1,6905,1.49E+12,1.49E+12,1.49E+12,2,11,2
7,7,APResp,2,8,7,7,0,0,1,4,4,a,1,a,1,445,1,6905,1.49E+12,1.49E+12,1.49E+12,3,11,2
8,8,APRespITI,2,9,8,8,0,1,0,2,6,s,2,0,0,445,0,6905,1.49E+12,1.49E+12,1.49E+12,3,11,2
9,9,APResp,2,10,9,9,0,0,1,2,2,a,1,a,1,592,1,6905,1.49E+12,1.49E+12,1.49E+12,4,11,2
10,10,APResp,2,11,10,10,0,0,1,3,15,l,4,l,1,582,1,6905,1.49E+12,1.49E+12,1.49E+12,5,11,2
11,11,APResp,2,12,11,11,0,1,0,3,11,k,3,l,0,442,2,6905,1.49E+12,1.49E+12,1.49E+12,5,11,2
12,12,APResp,2,13,12,12,0,0,1,2,14,l,4,l,1,709,1,6905,1.49E+12,1.49E+12,1.49E+12,6,11,2
13,13,APResp,2,14,13,13,0,0,1,2,2,a,1,a,1,572,1,6905,1.49E+12,1.49E+12,1.49E+12,7,11,2
14,14,APRespITI,2,15,14,14,0,0,1,3,7,s,2,0,0,572,0,6905,1.49E+12,1.49E+12,1.49E+12,7,11,2
15,15,APResp,2,16,15,15,0,0,1,4,12,k,3,l,0,718,2,6905,1.49E+12,1.49E+12,1.49E+12,7,11,2
16,16,APResp,2,17,16,16,0,1,0,1,1,a,1,a,1,593,1,6905,1.49E+12,1.49E+12,1.49E+12,8,11,2
17,17,APResp,2,18,17,17,0,0,1,4,8,s,2,l,0,664,2,6905,1.49E+12,1.49E+12,1.49E+12,8,11,2
18,18,APResp,2,19,18,18,0,0,1,1,5,s,2,s,1,642,1,6905,1.49E+12,1.49E+12,1.49E+12,9,11,2
19,19,APRespITI,2,20,19,19,0,1,0,3,11,k,3,0,0,642,0,6905,1.49E+12,1.49E+12,1.49E+12,9,11,2
20,20,APResp,2,21,20,20,0,0,1,4,8,s,2,s,1,664,1,6905,1.49E+12,1.49E+12,1.49E+12,10,11,2
21,21,APResp,2,22,21,21,0,0,1,1,5,s,2,s,1,658,1,6905,1.49E+12,1.49E+12,1.49E+12,11,11,2
22,22,APResp,2,23,22,22,0,0,1,3,7,s,2,s,1,749,1,6905,1.49E+12,1.49E+12,1.49E+12,12,11,2
23,23,APResp,2,24,23,23,0,0,1,3,3,a,1,a,1,573,1,6905,1.49E+12,1.49E+12,1.49E+12,13,11,2
24,24,APResp,2,25,24,24,0,0,1,2,14,l,4,l,1,680,1,6905,1.49E+12,1.49E+12,1.49E+12,14,11,2
25,25,APResp,2,26,25,25,0,0,1,1,13,l,4,l,1,623,1,6905,1.49E+12,1.49E+12,1.49E+12,15,11,2
26,26,APResp,2,27,26,26,0,0,1,4,4,a,1,a,1,535,1,6905,1.49E+12,1.49E+12,1.49E+12,16,11,2
27,27,APResp,2,28,27,27,0,0,1,4,12,k,3,k,1,745,1,6905,1.49E+12,1.49E+12,1.49E+12,17,11,2
28,28,APResp,2,29,28,28,0,1,0,4,16,l,4,l,1,510,1,6905,1.49E+12,1.49E+12,1.49E+12,18,11,2
29,29,APResp,2,30,29,29,0,0,1,3,3,a,1,a,1,573,1,6905,1.49E+12,1.49E+12,1.49E+12,19,11,2
30,30,APResp,2,31,30,30,0,1,0,1,1,a,1,a,1,567,1,6905,1.49E+12,1.49E+12,1.49E+12,20,11,2
31,31,APResp,2,32,31,31,0,0,1,3,15,l,4,l,1,579,1,6905,1.49E+12,1.49E+12,1.49E+12,21,11,2
32,32,APResp,2,33,32,32,0,1,0,2,6,s,2,s,1,608,1,6905,1.49E+12,1.49E+12,1.49E+12,22,11,2
33,33,APResp,2,34,33,33,0,0,1,2,14,l,4,l,1,602,1,6905,1.49E+12,1.49E+12,1.49E+12,23,11,2
34,34,APResp,2,35,34,34,0,0,1,4,8,s,2,s,1,628,1,6905,1.49E+12,1.49E+12,1.49E+12,24,11,2
35,35,APResp,2,36,35,35,0,1,0,4,16,l,4,l,1,573,1,6905,1.49E+12,1.49E+12,1.49E+12,25,11,2
36,36,APResp,2,37,36,36,0,0,1,2,10,k,3,k,1,726,1,6905,1.49E+12,1.49E+12,1.49E+12,26,11,2
37,37,APResp,2,38,37,37,0,0,1,3,7,s,2,s,1,690,1,6905,1.49E+12,1.49E+12,1.49E+12,27,11,2
38,38,APResp,2,39,38,38,0,0,1,3,3,a,1,a,1,546,1,6905,1.49E+12,1.49E+12,1.49E+12,28,11,2
39,39,APResp,2,40,39,39,0,0,1,2,2,a,1,a,1,510,1,6905,1.49E+12,1.49E+12,1.49E+12,29,11,2
40,40,APResp,2,41,40,40,0,0,1,1,9,k,3,k,1,644,1,6905,1.49E+12,1.49E+12,1.49E+12,30,11,2
41,41,APResp,2,42,41,41,0,1,0,3,11,k,3,k,1,636,1,6905,1.49E+12,1.49E+12,1.49E+12,31,11,2
42,42,APResp,2,43,42,42,0,0,1,2,10,k,3,k,1,594,1,6905,1.49E+12,1.49E+12,1.49E+12,32,11,2
43,43,APResp,2,44,43,43,0,0,1,2,2,a,1,a,1,534,1,6905,1.49E+12,1.49E+12,1.49E+12,33,11,2
44,44,APResp,2,45,44,44,0,0,1,1,9,k,3,k,1,630,1,6905,1.49E+12,1.49E+12,1.49E+12,34,11,2
45,45,APResp,2,46,45,45,0,0,1,3,3,a,1,a,1,571,1,6905,1.49E+12,1.49E+12,1.49E+12,35,11,2
46,46,APResp,2,47,46,46,0,0,1,1,5,s,2,s,1,658,1,6905,1.49E+12,1.49E+12,1.49E+12,36,11,2
47,47,APResp,2,48,47,47,0,1,0,4,16,l,4,k,0,707,2,6905,1.49E+12,1.49E+12,1.49E+12,36,11,2
48,48,APRespITI,2,49,48,48,0,0,1,1,9,k,3,0,0,707,0,6905,1.49E+12,1.49E+12,1.49E+12,36,11,2
49,49,APResp,2,50,49,49,0,0,1,1,13,l,4,l,1,618,1,6905,1.49E+12,1.49E+12,1.49E+12,37,11,2
50,50,APResp,2,51,50,50,0,0,1,3,7,s,2,s,1,657,1,6905,1.49E+12,1.49E+12,1.49E+12,38,11,2
51,51,APResp,2,52,51,51,0,0,1,2,10,k,3,k,1,739,1,6905,1.49E+12,1.49E+12,1.49E+12,39,11,2
52,52,APResp,2,53,52,52,0,0,1,4,12,k,3,k,1,587,1,6905,1.49E+12,1.49E+12,1.49E+12,40,11,2
53,53,APResp,2,54,53,53,0,0,1,4,8,s,2,s,1,579,1,6905,1.49E+12,1.49E+12,1.49E+12,41,11,2
54,54,APResp,2,55,54,54,0,1,0,2,6,s,2,s,1,542,1,6905,1.49E+12,1.49E+12,1.49E+12,42,11,2
55,55,APResp,2,56,55,55,0,1,0,3,11,k,3,k,1,621,1,6905,1.49E+12,1.49E+12,1.49E+12,43,11,2
56,56,APResp,2,57,56,56,0,1,0,4,16,l,4,l,1,590,1,6905,1.49E+12,1.49E+12,1.49E+12,44,11,2
57,57,APResp,2,58,57,57,0,0,1,4,12,k,3,k,1,640,1,6905,1.49E+12,1.49E+12,1.49E+12,45,11,2
58,58,APResp,2,59,58,58,0,1,0,1,1,a,1,a,1,592,1,6905,1.49E+12,1.49E+12,1.49E+12,46,11,2
59,59,APResp,2,60,59,59,0,0,1,2,14,l,4,l,1,567,1,6905,1.49E+12,1.49E+12,1.49E+12,47,11,2
60,60,APResp,2,61,0,60,1,0,1,2,2,a,1,a,1,682,1,306814,1.49E+12,1.49E+12,1.49E+12,1,11,2
61,61,APResp,2,62,1,61,1,0,1,3,7,s,2,s,1,620,1,306814,1.49E+12,1.49E+12,1.49E+12,2,11,2
62,62,APResp,2,63,2,62,1,1,0,1,1,a,1,a,1,541,1,306814,1.49E+12,1.49E+12,1.49E+12,3,11,2
63,63,APResp,2,64,3,63,1,0,1,1,5,s,2,s,1,667,1,306814,1.49E+12,1.49E+12,1.49E+12,4,11,2
64,64,APResp,2,65,4,64,1,1,0,3,11,k,3,k,1,700,1,306814,1.49E+12,1.49E+12,1.49E+12,5,11,2
65,65,APResp,2,66,5,65,1,1,0,4,16,l,4,l,1,533,1,306814,1.49E+12,1.49E+12,1.49E+12,6,11,2
66,66,APResp,2,67,6,66,1,0,1,4,12,k,3,k,1,589,1,306814,1.49E+12,1.49E+12,1.49E+12,7,11,2
67,67,APResp,2,68,7,67,1,0,1,1,5,s,2,s,1,649,1,306814,1.49E+12,1.49E+12,1.49E+12,8,11,2
68,68,APResp,2,69,8,68,1,0,1,2,2,a,1,a,1,552,1,306814,1.49E+12,1.49E+12,1.49E+12,9,11,2
69,69,APResp,2,70,9,69,1,1,0,2,6,s,2,s,1,641,1,306814,1.49E+12,1.49E+12,1.49E+12,10,11,2
70,70,APResp,2,71,10,70,1,0,1,2,2,a,1,a,1,530,1,306814,1.49E+12,1.49E+12,1.49E+12,11,11,2
71,71,APResp,2,72,11,71,1,0,1,3,15,l,4,l,1,658,1,306814,1.49E+12,1.49E+12,1.49E+12,12,11,2
72,72,APResp,2,73,12,72,1,0,1,2,10,k,3,k,1,707,1,306814,1.49E+12,1.49E+12,1.49E+12,13,11,2
73,73,APResp,2,74,13,73,1,0,1,3,15,l,4,l,1,685,1,306814,1.49E+12,1.49E+12,1.49E+12,14,11,2
74,74,APResp,2,75,14,74,1,0,1,4,4,a,1,a,1,602,1,306814,1.49E+12,1.49E+12,1.49E+12,15,11,2
75,75,APResp,2,76,15,75,1,0,1,3,15,l,4,l,1,618,1,306814,1.49E+12,1.49E+12,1.49E+12,16,11,2
76,76,APResp,2,77,16,76,1,0,1,4,8,s,2,s,1,660,1,306814,1.49E+12,1.49E+12,1.49E+12,17,11,2
77,77,APResp,2,78,17,77,1,0,1,2,10,k,3,k,1,617,1,306814,1.49E+12,1.49E+12,1.49E+12,18,11,2
78,78,APResp,2,79,18,78,1,0,1,3,7,s,2,s,1,658,1,306814,1.49E+12,1.49E+12,1.49E+12,19,11,2
79,79,APResp,2,80,19,79,1,0,1,2,2,a,1,a,1,595,1,306814,1.49E+12,1.49E+12,1.49E+12,20,11,2
80,80,APResp,2,81,20,80,1,1,0,2,6,s,2,s,1,610,1,306814,1.49E+12,1.49E+12,1.49E+12,21,11,2
81,81,APResp,2,82,21,81,1,0,1,2,10,k,3,k,1,642,1,306814,1.49E+12,1.49E+12,1.49E+12,22,11,2
82,82,APResp,2,83,22,82,1,1,0,1,1,a,1,a,1,571,1,306814,1.49E+12,1.49E+12,1.49E+12,23,11,2
83,83,APResp,2,84,23,83,1,0,1,1,9,k,3,k,1,673,1,306814,1.49E+12,1.49E+12,1.49E+12,24,11,2
84,84,APResp,2,85,24,84,1,0,1,1,13,l,4,l,1,577,1,306814,1.49E+12,1.49E+12,1.49E+12,25,11,2
85,85,APResp,2,86,25,85,1,0,1,4,4,a,1,a,1,587,1,306814,1.49E+12,1.49E+12,1.49E+12,26,11,2
86,86,APResp,2,87,26,86,1,0,1,1,5,s,2,s,1,635,1,306814,1.49E+12,1.49E+12,1.49E+12,27,11,2
87,87,APResp,2,88,27,87,1,0,1,4,4,a,1,a,1,546,1,306814,1.49E+12,1.49E+12,1.49E+12,28,11,2
88,88,APResp,2,89,28,88,1,1,0,2,6,s,2,s,1,619,1,306814,1.49E+12,1.49E+12,1.49E+12,29,11,2
89,89,APResp,2,90,29,89,1,1,0,3,11,k,3,k,1,642,1,306814,1.49E+12,1.49E+12,1.49E+12,30,11,2
90,90,APResp,2,91,30,90,1,0,1,1,13,l,4,l,1,569,1,306814,1.49E+12,1.49E+12,1.49E+12,31,11,2
91,91,APResp,2,92,31,91,1,1,0,4,16,l,4,l,1,612,1,306814,1.49E+12,1.49E+12,1.49E+12,32,11,2
92,92,APResp,2,93,32,92,1,1,0,2,6,s,2,s,1,632,1,306814,1.49E+12,1.49E+12,1.49E+12,33,11,2
93,93,APResp,2,94,33,93,1,0,1,4,8,s,2,s,1,514,1,306814,1.49E+12,1.49E+12,1.49E+12,34,11,2
94,94,APResp,2,95,34,94,1,0,1,3,3,a,1,a,1,512,1,306814,1.49E+12,1.49E+12,1.49E+12,35,11,2
95,95,APResp,2,96,35,95,1,0,1,3,15,l,4,l,1,523,1,306814,1.49E+12,1.49E+12,1.49E+12,36,11,2
96,96,APResp,2,97,36,96,1,0,1,4,8,s,2,s,1,508,1,306814,1.49E+12,1.49E+12,1.49E+12,37,11,2
97,97,APResp,2,98,37,97,1,0,1,1,9,k,3,k,1,638,1,306814,1.49E+12,1.49E+12,1.49E+12,38,11,2
98,98,APResp,2,99,38,98,1,1,0,3,11,k,3,k,1,645,1,306814,1.49E+12,1.49E+12,1.49E+12,39,11,2
99,99,APResp,2,100,39,99,1,1,0,4,16,l,4,l,1,606,1,306814,1.49E+12,1.49E+12,1.49E+12,40,11,2
100,100,APResp,2,101,40,100,1,0,1,1,13,l,4,l,1,544,1,306814,1.49E+12,1.49E+12,1.49E+12,41,11,2
101,101,APResp,2,102,41,101,1,0,1,4,8,s,2,s,1,655,1,306814,1.49E+12,1.49E+12,1.49E+12,42,11,2
102,102,APResp,2,103,42,102,1,0,1,2,14,l,4,l,1,655,1,306814,1.49E+12,1.49E+12,1.49E+12,43,11,2
103,103,APResp,2,104,43,103,1,0,1,4,12,k,3,k,1,650,1,306814,1.49E+12,1.49E+12,1.49E+12,44,11,2
104,104,APResp,2,105,44,104,1,0,1,1,9,k,3,k,1,538,1,306814,1.49E+12,1.49E+12,1.49E+12,45,11,2
105,105,APResp,2,106,45,105,1,0,1,3,7,s,2,s,1,731,1,306814,1.49E+12,1.49E+12,1.49E+12,46,11,2
106,106,APRespITI,2,107,46,106,1,1,0,1,1,a,1,0,0,731,0,306814,1.49E+12,1.49E+12,1.49E+12,46,11,2
107,107,APResp,2,108,47,107,1,0,1,2,14,l,4,l,1,595,1,306814,1.49E+12,1.49E+12,1.49E+12,47,11,2
108,108,APResp,2,109,48,108,1,1,0,1,1,a,1,a,1,611,1,306814,1.49E+12,1.49E+12,1.49E+12,48,11,2
109,109,APResp,2,110,49,109,1,1,0,4,16,l,4,l,1,583,1,306814,1.49E+12,1.49E+12,1.49E+12,49,11,2
110,110,APResp,2,111,50,110,1,0,1,3,3,a,1,a,1,493,1,306814,1.49E+12,1.49E+12,1.49E+12,50,11,2
111,111,APResp,2,112,51,111,1,0,1,3,7,s,2,s,1,612,1,306814,1.49E+12,1.49E+12,1.49E+12,51,11,2
112,112,APResp,2,113,52,112,1,0,1,2,10,k,3,k,1,669,1,306814,1.49E+12,1.49E+12,1.49E+12,52,11,2
113,113,APResp,2,114,53,113,1,0,1,4,12,k,3,k,1,638,1,306814,1.49E+12,1.49E+12,1.49E+12,53,11,2
114,114,APResp,2,115,54,114,1,0,1,4,4,a,1,k,0,621,2,306814,1.49E+12,1.49E+12,1.49E+12,53,11,2
115,115,APResp,2,116,55,115,1,1,0,3,11,k,3,k,1,681,1,306814,1.49E+12,1.49E+12,1.49E+12,54,11,2
116,116,APResp,2,117,56,116,1,0,1,1,9,k,3,k,1,608,1,306814,1.49E+12,1.49E+12,1.49E+12,55,11,2
117,117,APResp,2,118,57,117,1,0,1,3,3,a,1,a,1,602,1,306814,1.49E+12,1.49E+12,1.49E+12,56,11,2
118,118,APResp,2,119,58,118,1,0,1,2,14,l,4,l,1,571,1,306814,1.49E+12,1.49E+12,1.49E+12,57,11,2
119,119,APResp,2,120,59,119,1,0,1,1,13,l,4,l,1,617,1,306814,1.49E+12,1.49E+12,1.49E+12,58,11,2
120,120,APResp,2,121,0,120,2,0,1,2,2,a,1,a,1,652,1,689980,1.49E+12,1.49E+12,1.49E+12,1,11,2
121,121,APResp,2,122,1,121,2,1,0,4,16,l,4,l,1,574,1,689980,1.49E+12,1.49E+12,1.49E+12,2,11,2
122,122,APResp,2,123,2,122,2,0,1,4,8,s,2,s,1,556,1,689980,1.49E+12,1.49E+12,1.49E+12,3,11,2
123,123,APResp,2,124,3,123,2,0,1,4,4,a,1,a,1,556,1,689980,1.49E+12,1.49E+12,1.49E+12,4,11,2
124,124,APResp,2,125,4,124,2,1,0,1,1,a,1,a,1,686,1,689980,1.49E+12,1.49E+12,1.49E+12,5,11,2
125,125,APResp,2,126,5,125,2,1,0,4,16,l,4,l,1,539,1,689980,1.49E+12,1.49E+12,1.49E+12,6,11,2
126,126,APResp,2,127,6,126,2,0,1,3,3,a,1,a,1,582,1,689980,1.49E+12,1.49E+12,1.49E+12,7,11,2
127,127,APResp,2,128,7,127,2,0,1,1,5,s,2,s,1,689,1,689980,1.49E+12,1.49E+12,1.49E+12,8,11,2
128,128,APResp,2,129,8,128,2,0,1,4,4,a,1,a,1,500,1,689980,1.49E+12,1.49E+12,1.49E+12,9,11,2
129,129,APResp,2,130,9,129,2,1,0,1,1,a,1,a,1,539,1,689980,1.49E+12,1.49E+12,1.49E+12,10,11,2
130,130,APResp,2,131,10,130,2,0,1,1,13,l,4,l,1,564,1,689980,1.49E+12,1.49E+12,1.49E+12,11,11,2
131,131,APResp,2,132,11,131,2,0,1,3,7,s,2,s,1,643,1,689980,1.49E+12,1.49E+12,1.49E+12,12,11,2
132,132,APResp,2,133,12,132,2,0,1,2,10,k,3,k,1,708,1,689980,1.49E+12,1.49E+12,1.49E+12,13,11,2
133,133,APResp,2,134,13,133,2,0,1,3,15,l,4,l,1,495,1,689980,1.49E+12,1.49E+12,1.49E+12,14,11,2
134,134,APResp,2,135,14,134,2,0,1,2,14,l,4,l,1,475,1,689980,1.49E+12,1.49E+12,1.49E+12,15,11,2
135,135,APResp,2,136,15,135,2,1,0,3,11,k,3,k,1,539,1,689980,1.49E+12,1.49E+12,1.49E+12,16,11,2
136,136,APResp,2,137,16,136,2,0,1,1,9,k,3,k,1,564,1,689980,1.49E+12,1.49E+12,1.49E+12,17,11,2
137,137,APResp,2,138,17,137,2,0,1,4,12,k,3,k,1,467,1,689980,1.49E+12,1.49E+12,1.49E+12,18,11,2
138,138,APResp,2,139,18,138,2,1,0,2,6,s,2,s,1,725,1,689980,1.49E+12,1.49E+12,1.49E+12,19,11,2
139,139,APResp,2,140,19,139,2,0,1,1,9,k,3,k,1,646,1,689980,1.49E+12,1.49E+12,1.49E+12,20,11,2
140,140,APResp,2,141,20,140,2,0,1,4,4,a,1,a,1,582,1,689980,1.49E+12,1.49E+12,1.49E+12,21,11,2
141,141,APResp,2,142,21,141,2,1,0,4,16,l,4,l,1,528,1,689980,1.49E+12,1.49E+12,1.49E+12,22,11,2
142,142,APResp,2,143,22,142,2,0,1,1,13,l,4,l,1,576,1,689980,1.49E+12,1.49E+12,1.49E+12,23,11,2
143,143,APResp,2,144,23,143,2,0,1,2,14,l,4,l,1,488,1,689980,1.49E+12,1.49E+12,1.49E+12,24,11,2
144,144,APResp,2,145,24,144,2,0,1,3,15,l,4,l,1,487,1,689980,1.49E+12,1.49E+12,1.49E+12,25,11,2
145,145,APResp,2,146,25,145,2,0,1,1,5,s,2,s,1,577,1,689980,1.49E+12,1.49E+12,1.49E+12,26,11,2
146,146,APResp,2,147,26,146,2,0,1,4,8,s,2,s,1,600,1,689980,1.49E+12,1.49E+12,1.49E+12,27,11,2
147,147,APResp,2,148,27,147,2,0,1,3,3,a,1,a,1,622,1,689980,1.49E+12,1.49E+12,1.49E+12,28,11,2
148,148,APResp,2,149,28,148,2,1,0,1,1,a,1,a,1,625,1,689980,1.49E+12,1.49E+12,1.49E+12,29,11,2
149,149,APResp,2,150,29,149,2,0,1,3,7,s,2,a,0,430,2,689980,1.49E+12,1.49E+12,1.49E+12,29,11,2
150,150,APResp,2,151,30,150,2,0,1,2,2,a,1,a,1,575,1,689980,1.49E+12,1.49E+12,1.49E+12,30,11,2
151,151,APResp,2,152,31,151,2,1,0,2,6,s,2,s,1,587,1,689980,1.49E+12,1.49E+12,1.49E+12,31,11,2
152,152,APResp,2,153,32,152,2,0,1,1,9,k,3,k,1,673,1,689980,1.49E+12,1.49E+12,1.49E+12,32,11,2
153,153,APRespITI,2,154,33,153,2,0,1,3,7,s,2,0,0,673,0,689980,1.49E+12,1.49E+12,1.49E+12,32,11,2
154,154,APResp,2,155,34,154,2,1,0,2,6,s,2,s,1,649,1,689980,1.49E+12,1.49E+12,1.49E+12,33,11,2
155,155,APResp,2,156,35,155,2,0,1,3,3,a,1,a,1,513,1,689980,1.49E+12,1.49E+12,1.49E+12,34,11,2
156,156,APResp,2,157,36,156,2,0,1,4,12,k,3,k,1,578,1,689980,1.49E+12,1.49E+12,1.49E+12,35,11,2
157,157,APResp,2,158,37,157,2,0,1,2,10,k,3,k,1,691,1,689980,1.49E+12,1.49E+12,1.49E+12,36,11,2
158,158,APResp,2,159,38,158,2,0,1,1,9,k,3,k,1,483,1,689980,1.49E+12,1.49E+12,1.49E+12,37,11,2
159,159,APResp,2,160,39,159,2,0,1,2,14,l,4,l,1,554,1,689980,1.49E+12,1.49E+12,1.49E+12,38,11,2
160,160,APResp,2,161,40,160,2,1,0,4,16,l,4,l,1,476,1,689980,1.49E+12,1.49E+12,1.49E+12,39,11,2
161,161,APResp,2,162,41,161,2,0,1,4,12,k,3,k,1,618,1,689980,1.49E+12,1.49E+12,1.49E+12,40,11,2
162,162,APResp,2,163,42,162,2,0,1,1,5,s,2,s,1,562,1,689980,1.49E+12,1.49E+12,1.49E+12,41,11,2
163,163,APResp,2,164,43,163,2,0,1,4,8,s,2,s,1,485,1,689980,1.49E+12,1.49E+12,1.49E+12,42,11,2
