,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,CongruentCounter,IncongruentCounter,StimPresented,StimProbAll,TrialType,CongruentNumber,IncongruentNumber,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep,Sequential
31,31,SCTResp,3,32,31,31,0,1,0,4,3,2,3,5,x,2,x,1,584,0,3340,1.49E+12,1.49E+12,1.49E+12,29,54,2,2
32,32,SCTResp,3,33,32,32,0,0,1,4,7,1,3,6,m,4,n,0,684,0,3340,1.49E+12,1.49E+12,1.49E+12,29,54,2,1
33,33,SCTResp,3,34,33,33,0,0,1,3,6,1,3,14,n,3,n,1,647,0,3340,1.49E+12,1.49E+12,1.49E+12,30,54,0,0
34,34,SCTResp,3,35,34,34,0,0,1,2,1,1,3,12,z,1,z,1,554,0,3340,1.49E+12,1.49E+12,1.49E+12,31,54,0,0
35,35,SCTResp,3,36,35,35,0,0,1,3,6,1,3,9,m,4,m,1,485,0,3340,1.49E+12,1.49E+12,1.49E+12,32,54,0,0
36,36,SCTResp,3,37,36,36,0,1,0,2,5,2,4,9,m,4,m,1,540,0,3340,1.49E+12,1.49E+12,1.49E+12,33,54,2,2
37,37,SCTResp,3,38,37,37,0,1,0,2,5,2,1,9,z,1,z,1,620,0,3340,1.49E+12,1.49E+12,1.49E+12,34,54,0,0
38,38,SCTResp,3,39,38,38,0,0,1,1,0,1,1,10,x,2,x,1,592,0,3340,1.49E+12,1.49E+12,1.49E+12,35,54,2,1
39,39,SCTResp,3,40,39,39,0,0,1,2,1,1,1,5,n,3,n,1,734,0,3340,1.49E+12,1.49E+12,1.49E+12,36,54,0,0
40,40,SCTResp,3,41,40,40,0,1,0,1,4,2,3,5,x,2,x,1,654,0,3340,1.49E+12,1.49E+12,1.49E+12,37,54,2,2
41,41,SCTResp,3,42,41,41,0,0,1,1,0,1,3,7,x,2,x,1,622,0,3340,1.49E+12,1.49E+12,1.49E+12,38,54,2,1
42,42,SCTResp,3,43,42,42,0,1,0,2,5,2,4,7,m,4,m,1,520,0,3340,1.49E+12,1.49E+12,1.49E+12,39,54,2,2
43,43,SCTResp,3,44,43,43,0,0,1,1,0,1,4,15,z,1,x,0,688,0,3340,1.49E+12,1.49E+12,1.49E+12,39,54,2,1
44,44,SCTResp,3,45,44,44,0,1,0,3,2,2,2,15,n,3,n,1,638,0,3340,1.49E+12,1.49E+12,1.49E+12,40,54,2,2
45,45,SCTResp,3,46,45,45,0,1,0,4,3,2,1,15,z,1,z,1,603,0,3340,1.49E+12,1.49E+12,1.49E+12,41,54,0,0
46,46,SCTRespITI,3,47,46,46,0,0,1,2,1,1,1,5,n,3,0,0,603,0,3340,1.49E+12,1.49E+12,1.49E+12,41,54,2,1
47,47,SCTResp,3,48,47,47,0,0,1,2,1,1,1,7,x,2,x,1,738,0,3340,1.49E+12,1.49E+12,1.49E+12,42,54,0,0
48,48,SCTResp,3,49,48,48,0,0,1,4,7,1,1,12,z,1,z,1,651,0,3340,1.49E+12,1.49E+12,1.49E+12,43,54,0,0
49,49,SCTResp,3,50,49,49,0,0,1,1,0,1,1,9,m,4,m,1,817,0,3340,1.49E+12,1.49E+12,1.49E+12,44,54,0,0
50,50,SCTResp,3,51,50,50,0,0,1,4,7,1,1,10,x,2,x,1,639,0,3340,1.49E+12,1.49E+12,1.49E+12,45,54,0,0
51,51,SCTResp,3,52,51,51,0,0,1,1,0,1,1,13,x,2,n,0,988,0,3340,1.49E+12,1.49E+12,1.49E+12,45,54,0,0
52,52,SCTResp,3,53,52,52,0,1,0,4,3,2,4,13,m,4,m,1,574,0,3340,1.49E+12,1.49E+12,1.49E+12,46,54,2,2
53,53,SCTResp,3,54,53,53,0,1,0,3,2,2,2,13,n,3,n,1,752,0,3340,1.49E+12,1.49E+12,1.49E+12,47,54,0,0
54,54,SCTResp,3,55,54,54,0,0,1,2,1,1,2,11,n,3,n,1,609,0,3340,1.49E+12,1.49E+12,1.49E+12,48,54,2,1
55,55,SCTResp,3,56,55,55,0,0,1,2,1,1,2,10,x,2,x,1,637,0,3340,1.49E+12,1.49E+12,1.49E+12,49,54,0,0
56,56,SCTResp,3,57,56,56,0,1,0,1,4,2,3,10,x,2,x,1,581,0,3340,1.49E+12,1.49E+12,1.49E+12,50,54,2,2
57,57,SCTResp,3,58,57,57,0,1,0,2,5,2,4,10,m,4,m,1,580,0,3340,1.49E+12,1.49E+12,1.49E+12,51,54,0,0
58,58,SCTResp,3,59,58,58,0,0,1,4,7,1,4,16,m,4,m,1,524,0,3340,1.49E+12,1.49E+12,1.49E+12,52,54,2,1
59,59,SCTResp,3,60,59,59,0,1,0,1,4,2,1,16,z,1,z,1,637,0,3340,1.49E+12,1.49E+12,1.49E+12,53,54,2,2
60,60,SCTResp,3,61,60,60,0,1,0,2,5,2,3,16,x,2,x,1,551,0,3340,1.49E+12,1.49E+12,1.49E+12,54,54,0,0
61,61,SCTResp,3,62,61,61,0,1,0,1,4,2,4,16,m,4,m,1,673,0,3340,1.49E+12,1.49E+12,1.49E+12,55,54,0,0
62,62,SCTResp,3,63,62,62,0,1,0,3,2,2,2,16,n,3,x,0,916,0,3340,1.49E+12,1.49E+12,1.49E+12,55,54,0,0
63,63,SCTResp,3,64,63,63,0,0,1,3,6,1,2,10,x,2,x,1,581,0,3340,1.49E+12,1.49E+12,1.49E+12,56,54,2,1
64,64,SCTResp,3,65,64,64,0,0,1,4,7,1,2,12,z,1,z,1,613,0,3340,1.49E+12,1.49E+12,1.49E+12,57,54,0,0
65,65,SCTResp,3,66,65,65,0,0,1,1,0,1,2,11,n,3,n,1,797,0,3340,1.49E+12,1.49E+12,1.49E+12,58,54,0,0
66,66,SCTResp,3,67,66,66,0,0,1,4,7,1,2,15,z,1,z,1,728,0,3340,1.49E+12,1.49E+12,1.49E+12,59,54,0,0
67,67,SCTResp,3,68,67,67,0,0,1,1,0,1,2,8,z,1,z,1,535,0,3340,1.49E+12,1.49E+12,1.49E+12,60,54,0,0
68,68,SCTResp,3,69,68,68,0,1,0,1,4,2,1,8,z,1,z,1,476,0,3340,1.49E+12,1.49E+12,1.49E+12,61,54,2,2
69,69,SCTResp,3,70,69,69,0,0,1,2,1,1,1,16,m,4,m,1,507,0,3340,1.49E+12,1.49E+12,1.49E+12,62,54,2,1
70,70,SCTResp,3,71,70,70,0,0,1,2,1,1,1,14,n,3,n,1,482,0,3340,1.49E+12,1.49E+12,1.49E+12,63,54,0,0
71,71,SCTResp,3,72,71,71,0,1,0,3,2,2,2,14,n,3,n,1,627,0,3340,1.49E+12,1.49E+12,1.49E+12,64,54,2,2
72,72,SCTResp,3,73,72,72,0,1,0,1,4,2,1,14,z,1,x,0,524,0,3340,1.49E+12,1.49E+12,1.49E+12,64,54,0,0
73,73,SCTResp,3,74,73,73,0,1,0,3,2,2,3,14,x,2,x,1,799,0,3340,1.49E+12,1.49E+12,1.49E+12,65,54,0,0
74,74,SCTResp,3,75,74,74,0,0,1,2,1,1,3,13,x,2,x,1,885,0,3340,1.49E+12,1.49E+12,1.49E+12,66,54,2,1
75,75,SCTResp,3,76,75,75,0,1,0,4,3,2,4,13,m,4,m,1,647,0,3340,1.49E+12,1.49E+12,1.49E+12,67,54,2,2
76,76,SCTResp,3,77,76,76,0,1,0,1,4,2,2,13,n,3,n,1,729,0,3340,1.49E+12,1.49E+12,1.49E+12,68,54,0,0
77,77,SCTResp,3,78,77,77,0,1,0,3,2,2,4,13,m,4,m,1,625,0,3340,1.49E+12,1.49E+12,1.49E+12,69,54,0,0
78,78,SCTResp,3,79,78,78,0,1,0,2,5,2,2,13,n,3,n,1,684,0,3340,1.49E+12,1.49E+12,1.49E+12,70,54,0,0
79,79,SCTResp,3,80,79,79,0,1,0,3,2,2,2,13,n,3,n,1,557,0,3340,1.49E+12,1.49E+12,1.49E+12,71,54,1,0
80,80,SCTResp,3,81,0,80,1,1,0,3,2,2,1,13,z,1,z,1,586,0,421167,1.49E+12,1.49E+12,1.49E+12,1,54,0,0
81,81,SCTResp,3,82,1,81,1,0,1,4,7,1,1,13,x,2,x,1,446,0,421167,1.49E+12,1.49E+12,1.49E+12,2,54,2,1
82,82,SCTResp,3,83,2,82,1,0,1,4,7,1,1,10,x,2,x,1,509,0,421167,1.49E+12,1.49E+12,1.49E+12,3,54,0,0
83,83,SCTResp,3,84,3,83,1,0,1,1,0,1,1,6,m,4,m,1,582,0,421167,1.49E+12,1.49E+12,1.49E+12,4,54,0,0
84,84,SCTResp,3,85,4,84,1,1,0,2,5,2,2,6,n,3,n,1,654,0,421167,1.49E+12,1.49E+12,1.49E+12,5,54,2,2
85,85,SCTResp,3,86,5,85,1,0,1,3,6,1,2,16,m,4,m,1,647,0,421167,1.49E+12,1.49E+12,1.49E+12,6,54,2,1
86,86,SCTResp,3,87,6,86,1,0,1,1,0,1,2,5,n,3,n,1,669,0,421167,1.49E+12,1.49E+12,1.49E+12,7,54,0,0
87,87,SCTResp,3,88,7,87,1,1,0,4,3,2,3,5,x,2,x,1,879,0,421167,1.49E+12,1.49E+12,1.49E+12,8,54,2,2
88,88,SCTResp,3,89,8,88,1,0,1,4,7,1,3,12,z,1,z,1,581,0,421167,1.49E+12,1.49E+12,1.49E+12,9,54,2,1
89,89,SCTResp,3,90,9,89,1,0,1,3,6,1,3,15,z,1,z,1,618,0,421167,1.49E+12,1.49E+12,1.49E+12,10,54,0,0
90,90,SCTResp,3,91,10,90,1,0,1,2,1,1,3,6,m,4,m,1,754,0,421167,1.49E+12,1.49E+12,1.49E+12,11,54,0,0
91,91,SCTResp,3,92,11,91,1,1,0,1,4,2,4,6,m,4,m,1,570,0,421167,1.49E+12,1.49E+12,1.49E+12,12,54,2,2
92,92,SCTResp,3,93,12,92,1,0,1,3,6,1,4,8,z,1,z,1,539,0,421167,1.49E+12,1.49E+12,1.49E+12,13,54,2,1
93,93,SCTResp,3,94,13,93,1,0,1,1,0,1,4,15,z,1,z,1,503,0,421167,1.49E+12,1.49E+12,1.49E+12,14,54,0,0
94,94,SCTResp,3,95,14,94,1,1,0,4,3,2,1,15,z,1,z,1,480,0,421167,1.49E+12,1.49E+12,1.49E+12,15,54,2,2
95,95,SCTResp,3,96,15,95,1,0,1,3,6,1,1,13,x,2,x,1,713,0,421167,1.49E+12,1.49E+12,1.49E+12,16,54,2,1
96,96,SCTResp,3,97,16,96,1,0,1,1,0,1,1,11,n,3,n,1,665,0,421167,1.49E+12,1.49E+12,1.49E+12,17,54,0,0
97,97,SCTResp,3,98,17,97,1,1,0,2,5,2,2,11,n,3,n,1,609,0,421167,1.49E+12,1.49E+12,1.49E+12,18,54,2,2
98,98,SCTResp,3,99,18,98,1,0,1,4,7,1,2,14,n,3,n,1,715,0,421167,1.49E+12,1.49E+12,1.49E+12,19,54,2,1
99,99,SCTRespITI,3,100,19,99,1,0,1,4,7,1,2,7,x,2,0,0,715,0,421167,1.49E+12,1.49E+12,1.49E+12,19,54,0,0
100,100,SCTResp,3,101,20,100,1,0,1,2,1,1,2,13,x,2,x,1,483,0,421167,1.49E+12,1.49E+12,1.49E+12,20,54,0,0
101,101,SCTResp,3,102,21,101,1,1,0,3,2,2,3,13,x,2,x,1,467,0,421167,1.49E+12,1.49E+12,1.49E+12,21,54,2,2
102,102,SCTResp,3,103,22,102,1,0,1,2,1,1,3,11,n,3,n,1,749,0,421167,1.49E+12,1.49E+12,1.49E+12,22,54,2,1
103,103,SCTResp,3,104,23,103,1,1,0,4,3,2,1,11,z,1,z,1,562,0,421167,1.49E+12,1.49E+12,1.49E+12,23,54,2,2
104,104,SCTResp,3,105,24,104,1,1,0,1,4,2,4,11,m,4,m,1,602,0,421167,1.49E+12,1.49E+12,1.49E+12,24,54,0,0
105,105,SCTResp,3,106,25,105,1,0,1,3,6,1,4,12,z,1,z,1,646,0,421167,1.49E+12,1.49E+12,1.49E+12,25,54,2,1
106,106,SCTResp,3,107,26,106,1,0,1,2,1,1,4,7,x,2,x,1,483,0,421167,1.49E+12,1.49E+12,1.49E+12,26,54,0,0
107,107,SCTResp,3,108,27,107,1,0,1,2,1,1,4,16,m,4,m,1,527,0,421167,1.49E+12,1.49E+12,1.49E+12,27,54,0,0
108,108,SCTResp,3,109,28,108,1,1,0,3,2,2,3,16,x,2,x,1,781,0,421167,1.49E+12,1.49E+12,1.49E+12,28,54,2,2
109,109,SCTResp,3,110,29,109,1,1,0,2,5,2,2,16,n,3,n,1,779,0,421167,1.49E+12,1.49E+12,1.49E+12,29,54,0,0
110,110,SCTResp,3,111,30,110,1,0,1,4,7,1,2,8,z,1,z,1,517,0,421167,1.49E+12,1.49E+12,1.49E+12,30,54,2,1
111,111,SCTResp,3,112,31,111,1,1,0,4,3,2,4,8,m,4,m,1,747,0,421167,1.49E+12,1.49E+12,1.49E+12,31,54,2,2
112,112,SCTResp,3,113,32,112,1,1,0,1,4,2,3,8,x,2,x,1,622,0,421167,1.49E+12,1.49E+12,1.49E+12,32,54,0,0
113,113,SCTResp,3,114,33,113,1,1,0,3,2,2,4,8,m,4,m,1,632,0,421167,1.49E+12,1.49E+12,1.49E+12,33,54,0,0
114,114,SCTResp,3,115,34,114,1,0,1,1,0,1,4,5,n,3,n,1,690,0,421167,1.49E+12,1.49E+12,1.49E+12,34,54,2,1
115,115,SCTResp,3,116,35,115,1,0,1,3,6,1,4,14,n,3,n,1,578,0,421167,1.49E+12,1.49E+12,1.49E+12,35,54,0,0
116,116,SCTResp,3,117,36,116,1,0,1,4,7,1,4,10,x,2,x,1,699,0,421167,1.49E+12,1.49E+12,1.49E+12,36,54,0,0
117,117,SCTResp,3,118,37,117,1,0,1,1,0,1,4,6,m,4,m,1,738,0,421167,1.49E+12,1.49E+12,1.49E+12,37,54,0,0
118,118,SCTResp,3,119,38,118,1,1,0,3,2,2,2,6,n,3,x,0,682,0,421167,1.49E+12,1.49E+12,1.49E+12,37,54,2,2
119,119,SCTResp,3,120,39,119,1,1,0,3,2,2,4,6,m,4,m,1,566,0,421167,1.49E+12,1.49E+12,1.49E+12,38,54,0,0
120,120,SCTResp,3,121,40,120,1,0,1,2,1,1,4,9,m,4,m,1,736,0,421167,1.49E+12,1.49E+12,1.49E+12,39,54,2,1
121,121,SCTResp,3,122,41,121,1,0,1,2,1,1,4,7,x,2,x,1,719,0,421167,1.49E+12,1.49E+12,1.49E+12,40,54,0,0
122,122,SCTResp,3,123,42,122,1,1,0,2,5,2,1,7,z,1,z,1,559,0,421167,1.49E+12,1.49E+12,1.49E+12,41,54,2,2
123,123,SCTResp,3,124,43,123,1,0,1,3,6,1,1,11,n,3,m,0,784,0,421167,1.49E+12,1.49E+12,1.49E+12,41,54,2,1
124,124,SCTResp,3,125,44,124,1,1,0,4,3,2,2,11,n,3,n,1,572,0,421167,1.49E+12,1.49E+12,1.49E+12,42,54,2,2
125,125,SCTResp,3,126,45,125,1,1,0,2,5,2,4,11,m,4,m,1,677,0,421167,1.49E+12,1.49E+12,1.49E+12,43,54,0,0
126,126,SCTResp,3,127,46,126,1,1,0,1,4,2,3,11,x,2,x,1,819,0,421167,1.49E+12,1.49E+12,1.49E+12,44,54,0,0
127,127,SCTResp,3,128,47,127,1,0,1,3,6,1,3,5,n,3,n,1,995,0,421167,1.49E+12,1.49E+12,1.49E+12,45,54,2,1
128,128,SCTResp,3,129,48,128,1,0,1,2,1,1,3,14,n,3,n,1,611,0,421167,1.49E+12,1.49E+12,1.49E+12,46,54,0,0
129,129,SCTResp,3,130,49,129,1,1,0,3,2,2,1,14,z,1,z,1,601,0,421167,1.49E+12,1.49E+12,1.49E+12,47,54,2,2
130,130,SCTRespITI,3,131,50,130,1,0,1,4,7,1,1,9,m,4,0,0,601,0,421167,1.49E+12,1.49E+12,1.49E+12,47,54,2,1
131,131,SCTResp,3,132,51,131,1,1,0,4,3,2,3,9,x,2,x,1,708,0,421167,1.49E+12,1.49E+12,1.49E+12,48,54,2,2
132,132,SCTResp,3,133,52,132,1,1,0,2,5,2,4,9,m,4,m,1,594,0,421167,1.49E+12,1.49E+12,1.49E+12,49,54,0,0
133,133,SCTResp,3,134,53,133,1,1,0,2,5,2,2,9,n,3,x,0,633,0,421167,1.49E+12,1.49E+12,1.49E+12,49,54,0,0
134,134,SCTResp,3,135,54,134,1,1,0,4,3,2,4,9,m,4,m,1,543,0,421167,1.49E+12,1.49E+12,1.49E+12,50,54,0,0
135,135,SCTResp,3,136,55,135,1,0,1,1,0,1,4,6,m,4,m,1,554,0,421167,1.49E+12,1.49E+12,1.49E+12,51,54,2,1
136,136,SCTResp,3,137,56,136,1,1,0,1,4,2,3,6,x,2,x,1,765,0,421167,1.49E+12,1.49E+12,1.49E+12,52,54,2,2
137,137,SCTResp,3,138,57,137,1,0,1,1,0,1,3,10,x,2,x,1,556,0,421167,1.49E+12,1.49E+12,1.49E+12,53,54,2,1
138,138,SCTResp,3,139,58,138,1,1,0,2,5,2,2,10,n,3,m,0,627,0,421167,1.49E+12,1.49E+12,1.49E+12,53,54,2,2
139,139,SCTResp,3,140,59,139,1,1,0,4,3,2,1,10,z,1,z,1,722,0,421167,1.49E+12,1.49E+12,1.49E+12,54,54,0,0
140,140,SCTRespITI,3,141,60,140,1,0,1,4,7,1,1,16,m,4,0,0,722,0,421167,1.49E+12,1.49E+12,1.49E+12,54,54,2,1
141,141,SCTResp,3,142,61,141,1,1,0,2,5,2,4,16,m,4,m,1,520,0,421167,1.49E+12,1.49E+12,1.49E+12,55,54,2,2
142,142,SCTResp,3,143,62,142,1,0,1,2,1,1,4,12,z,1,z,1,528,0,421167,1.49E+12,1.49E+12,1.49E+12,56,54,2,1
143,143,SCTResp,3,144,63,143,1,0,1,3,6,1,4,8,z,1,z,1,597,0,421167,1.49E+12,1.49E+12,1.49E+12,57,54,0,0
144,144,SCTResp,3,145,64,144,1,1,0,2,5,2,3,8,x,2,x,1,582,0,421167,1.49E+12,1.49E+12,1.49E+12,58,54,2,2
145,145,SCTResp,3,146,65,145,1,1,0,1,4,2,1,8,z,1,z,1,614,0,421167,1.49E+12,1.49E+12,1.49E+12,59,54,0,0
146,146,SCTResp,3,147,66,146,1,0,1,1,0,1,1,9,m,4,m,1,647,0,421167,1.49E+12,1.49E+12,1.49E+12,60,54,2,1
147,147,SCTResp,3,148,67,147,1,1,0,3,2,2,3,9,x,2,x,1,550,0,421167,1.49E+12,1.49E+12,1.49E+12,61,54,2,2
148,148,SCTResp,3,149,68,148,1,1,0,1,4,2,1,9,z,1,z,1,626,0,421167,1.49E+12,1.49E+12,1.49E+12,62,54,0,0
149,149,SCTResp,3,150,69,149,1,0,1,1,0,1,1,15,z,1,z,1,519,0,421167,1.49E+12,1.49E+12,1.49E+12,63,54,2,1
150,150,SCTResp,3,151,70,150,1,1,0,3,2,2,2,15,n,3,m,0,599,0,421167,1.49E+12,1.49E+12,1.49E+12,63,54,2,2
151,151,SCTResp,3,152,71,151,1,1,0,4,3,2,3,15,x,2,x,1,738,0,421167,1.49E+12,1.49E+12,1.49E+12,64,54,0,0
152,152,SCTResp,3,153,72,152,1,1,0,1,4,2,2,15,n,3,n,1,721,0,421167,1.49E+12,1.49E+12,1.49E+12,65,54,0,0
153,153,SCTResp,3,154,73,153,1,0,1,2,1,1,2,14,n,3,n,1,510,0,421167,1.49E+12,1.49E+12,1.49E+12,66,54,2,1
154,154,SCTResp,3,155,74,154,1,0,1,4,7,1,2,13,x,2,x,1,731,0,421167,1.49E+12,1.49E+12,1.49E+12,67,54,0,0
155,155,SCTResp,3,156,75,155,1,1,0,1,4,2,4,13,m,4,m,1,775,0,421167,1.49E+12,1.49E+12,1.49E+12,68,54,2,2
156,156,SCTResp,3,157,76,156,1,1,0,3,2,2,1,13,z,1,z,1,576,0,421167,1.49E+12,1.49E+12,1.49E+12,69,54,0,0
157,157,SCTResp,3,158,77,157,1,1,0,1,4,2,2,13,n,3,n,1,776,0,421167,1.49E+12,1.49E+12,1.49E+12,70,54,0,0
158,158,SCTResp,3,159,78,158,1,0,1,3,6,1,2,8,z,1,z,1,724,0,421167,1.49E+12,1.49E+12,1.49E+12,71,54,2,1
159,159,SCTResp,3,160,79,159,1,1,0,4,3,2,1,8,z,1,z,1,511,0,421167,1.49E+12,1.49E+12,1.49E+12,72,54,2,2
0,0,SCTResp,1,1,0,0,0,1,0,2,5,2,3,,x,2,x,1,701,0,2967,1.49E+12,1.49E+12,1.49E+12,1,55,0,0
1,1,SCTResp,1,2,1,1,0,1,0,4,3,2,1,,z,1,z,1,668,0,2967,1.49E+12,1.49E+12,1.49E+12,2,55,0,0
2,2,SCTResp,1,3,2,2,0,0,1,2,1,1,1,16,m,4,m,1,706,0,2967,1.49E+12,1.49E+12,1.49E+12,3,55,2,1
3,3,SCTResp,1,4,3,3,0,0,1,3,6,1,1,13,x,2,x,1,778,0,2967,1.49E+12,1.49E+12,1.49E+12,4,55,0,0
4,4,SCTResp,1,5,4,4,0,0,1,4,7,1,1,14,n,3,n,1,608,0,2967,1.49E+12,1.49E+12,1.49E+12,5,55,0,0
5,5,SCTResp,1,6,5,5,0,1,0,3,2,2,4,14,m,4,m,1,992,0,2967,1.49E+12,1.49E+12,1.49E+12,6,55,2,2
6,6,SCTResp,1,7,6,6,0,0,1,2,1,1,4,11,n,3,n,1,774,0,2967,1.49E+12,1.49E+12,1.49E+12,7,55,2,1
7,7,SCTResp,1,8,7,7,0,1,0,1,4,2,1,11,z,1,z,1,741,0,2967,1.49E+12,1.49E+12,1.49E+12,8,55,2,2
8,8,SCTResp,1,9,8,8,0,1,0,2,5,2,3,11,x,2,x,1,680,0,2967,1.49E+12,1.49E+12,1.49E+12,9,55,0,0
9,9,SCTResp,1,10,9,9,0,0,1,1,0,1,3,5,n,3,n,1,678,0,2967,1.49E+12,1.49E+12,1.49E+12,10,55,2,1
10,10,SCTResp,1,11,10,10,0,0,1,4,7,1,3,12,z,1,z,1,945,0,2967,1.49E+12,1.49E+12,1.49E+12,11,55,0,0
11,11,SCTResp,1,12,11,11,0,0,1,4,7,1,3,5,n,3,n,1,622,0,2967,1.49E+12,1.49E+12,1.49E+12,12,55,0,0
12,12,SCTResp,1,13,12,12,0,0,1,3,6,1,3,10,x,2,x,1,724,0,2967,1.49E+12,1.49E+12,1.49E+12,13,55,0,0
13,13,SCTResp,1,14,13,13,0,0,1,3,6,1,3,12,z,1,z,1,717,0,2967,1.49E+12,1.49E+12,1.49E+12,14,55,0,0
14,14,SCTResp,1,15,14,14,0,0,1,1,0,1,3,9,m,4,m,1,674,0,2967,1.49E+12,1.49E+12,1.49E+12,15,55,0,0
15,15,SCTResp,1,16,15,15,0,0,1,3,6,1,3,11,n,3,n,1,836,0,2967,1.49E+12,1.49E+12,1.49E+12,16,55,0,0
16,16,SCTResp,1,17,16,16,0,1,0,1,4,2,1,11,z,1,z,1,794,0,2967,1.49E+12,1.49E+12,1.49E+12,17,55,2,2
17,17,SCTResp,1,18,17,17,0,1,0,2,5,2,2,11,n,3,n,1,555,0,2967,1.49E+12,1.49E+12,1.49E+12,18,55,0,0
18,18,SCTResp,1,19,18,18,0,1,0,4,3,2,3,11,x,2,x,1,622,0,2967,1.49E+12,1.49E+12,1.49E+12,19,55,0,0
19,19,SCTResp,1,20,19,19,0,1,0,2,5,2,4,11,m,4,m,1,634,0,2967,1.49E+12,1.49E+12,1.49E+12,20,55,0,0
20,20,SCTResp,1,21,20,20,0,0,1,4,7,1,4,8,z,1,z,1,765,0,2967,1.49E+12,1.49E+12,1.49E+12,21,55,2,1
21,21,SCTResp,1,22,21,21,0,0,1,3,6,1,4,13,x,2,x,1,817,0,2967,1.49E+12,1.49E+12,1.49E+12,22,55,0,0
22,22,SCTResp,1,23,22,22,0,1,0,3,2,2,3,13,x,2,x,1,722,0,2967,1.49E+12,1.49E+12,1.49E+12,23,55,2,2
23,23,SCTResp,1,24,23,23,0,0,1,1,0,1,3,14,n,3,n,1,564,0,2967,1.49E+12,1.49E+12,1.49E+12,24,55,2,1
24,24,SCTResp,1,25,24,24,0,1,0,2,5,2,1,14,z,1,z,1,674,0,2967,1.49E+12,1.49E+12,1.49E+12,25,55,2,2
25,25,SCTResp,1,26,25,25,0,0,1,4,7,1,1,6,m,4,m,1,594,0,2967,1.49E+12,1.49E+12,1.49E+12,26,55,2,1
26,26,SCTResp,1,27,26,26,0,0,1,2,1,1,1,7,x,2,x,1,920,0,2967,1.49E+12,1.49E+12,1.49E+12,27,55,0,0
27,27,SCTRespITI,1,28,27,27,0,0,1,2,1,1,1,10,x,2,0,0,920,0,2967,1.49E+12,1.49E+12,1.49E+12,27,55,0,0
28,28,SCTResp,1,29,28,28,0,0,1,3,6,1,1,8,z,1,z,1,726,0,2967,1.49E+12,1.49E+12,1.49E+12,28,55,0,0
29,29,SCTResp,1,30,29,29,0,0,1,3,6,1,1,13,x,2,x,1,726,0,2967,1.49E+12,1.49E+12,1.49E+12,29,55,0,0
30,30,SCTResp,1,31,30,30,0,0,1,2,1,1,1,5,n,3,n,1,668,0,2967,1.49E+12,1.49E+12,1.49E+12,30,55,0,0
31,31,SCTResp,1,32,31,31,0,1,0,4,3,2,3,5,x,2,x,1,838,0,2967,1.49E+12,1.49E+12,1.49E+12,31,55,2,2
32,32,SCTResp,1,33,32,32,0,1,0,3,2,2,1,5,z,1,z,1,646,0,2967,1.49E+12,1.49E+12,1.49E+12,32,55,0,0
33,33,SCTResp,1,34,33,33,0,1,0,4,3,2,4,5,m,4,m,1,742,0,2967,1.49E+12,1.49E+12,1.49E+12,33,55,0,0
34,34,SCTResp,1,35,34,34,0,1,0,1,4,2,2,5,n,3,n,1,641,0,2967,1.49E+12,1.49E+12,1.49E+12,34,55,0,0
35,35,SCTResp,1,36,35,35,0,1,0,4,3,2,4,5,m,4,m,1,813,0,2967,1.49E+12,1.49E+12,1.49E+12,35,55,0,0
36,36,SCTResp,1,37,36,36,0,1,0,4,3,2,2,5,n,3,n,1,662,0,2967,1.49E+12,1.49E+12,1.49E+12,36,55,0,0
37,37,SCTResp,1,38,37,37,0,0,1,2,1,1,2,7,x,2,x,1,733,0,2967,1.49E+12,1.49E+12,1.49E+12,37,55,2,1
38,38,SCTResp,1,39,38,38,0,1,0,1,4,2,4,7,m,4,m,1,878,0,2967,1.49E+12,1.49E+12,1.49E+12,38,55,2,2
39,39,SCTResp,1,40,39,39,0,1,0,1,4,2,2,7,n,3,n,1,549,0,2967,1.49E+12,1.49E+12,1.49E+12,39,55,0,0
40,40,SCTResp,1,41,40,40,0,0,1,4,7,1,2,15,z,1,z,1,788,0,2967,1.49E+12,1.49E+12,1.49E+12,40,55,2,1
41,41,SCTResp,1,42,41,41,0,0,1,1,0,1,2,12,z,1,z,1,607,0,2967,1.49E+12,1.49E+12,1.49E+12,41,55,0,0
42,42,SCTRespITI,1,43,42,42,0,0,1,2,1,1,2,16,m,4,0,0,607,0,2967,1.49E+12,1.49E+12,1.49E+12,41,55,0,0
43,43,SCTResp,1,44,43,43,0,0,1,3,6,1,2,6,m,4,m,1,493,0,2967,1.49E+12,1.49E+12,1.49E+12,42,55,0,0
44,44,SCTResp,1,45,44,44,0,1,0,1,4,2,3,6,x,2,x,1,722,0,2967,1.49E+12,1.49E+12,1.49E+12,43,55,2,2
45,45,SCTResp,1,46,45,45,0,0,1,3,6,1,3,9,m,4,m,1,750,0,2967,1.49E+12,1.49E+12,1.49E+12,44,55,2,1
46,46,SCTResp,1,47,46,46,0,0,1,1,0,1,3,15,z,1,x,0,742,0,2967,1.49E+12,1.49E+12,1.49E+12,44,55,0,0
47,47,SCTResp,1,48,47,47,0,1,0,1,4,2,1,15,z,1,z,1,476,0,2967,1.49E+12,1.49E+12,1.49E+12,45,55,2,2
