,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Valid,Invalid,Stimuli,StimPresented,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep
220,221,APResp,4,221,40,220,3,1,0,3,3,k,3,l,0,583,2,1144909,1.51E+12,1.51E+12,1.51E+12,35,34,2
221,222,APResp,4,222,41,221,3,1,0,4,4,l,4,l,1,625,1,1144909,1.51E+12,1.51E+12,1.51E+12,36,34,2
222,223,APResp,4,223,42,222,3,1,0,1,1,a,1,a,1,612,1,1144909,1.51E+12,1.51E+12,1.51E+12,37,34,2
223,224,APResp,4,224,43,223,3,1,0,2,2,s,2,s,1,578,1,1144909,1.51E+12,1.51E+12,1.51E+12,38,34,2
224,225,APRespITI,4,225,44,224,3,0,1,3,11,a,1,0,0,578,0,1144909,1.51E+12,1.51E+12,1.51E+12,38,34,2
225,226,APResp,4,226,45,225,3,0,1,2,10,l,4,l,1,505,1,1144909,1.51E+12,1.51E+12,1.51E+12,39,34,2
226,227,APResp,4,227,46,226,3,1,0,4,4,l,4,k,0,531,2,1144909,1.51E+12,1.51E+12,1.51E+12,39,34,2
227,228,APResp,4,228,47,227,3,1,0,3,3,k,3,k,1,674,1,1144909,1.51E+12,1.51E+12,1.51E+12,40,34,2
228,229,APResp,4,229,48,228,3,1,0,1,1,a,1,a,1,391,1,1144909,1.51E+12,1.51E+12,1.51E+12,41,34,2
229,230,APResp,4,230,49,229,3,1,0,3,3,k,3,k,1,703,1,1144909,1.51E+12,1.51E+12,1.51E+12,42,34,2
230,231,APResp,4,231,50,230,3,1,0,1,1,a,1,a,1,516,1,1144909,1.51E+12,1.51E+12,1.51E+12,43,34,2
231,232,APResp,4,232,51,231,3,1,0,2,2,s,2,k,0,718,2,1144909,1.51E+12,1.51E+12,1.51E+12,43,34,2
232,233,APResp,4,233,52,232,3,1,0,1,1,a,1,a,1,546,1,1144909,1.51E+12,1.51E+12,1.51E+12,44,34,2
233,234,APResp,4,234,53,233,3,1,0,2,2,s,2,a,0,547,2,1144909,1.51E+12,1.51E+12,1.51E+12,44,34,2
234,235,APResp,4,235,54,234,3,1,0,4,4,l,4,l,1,467,1,1144909,1.51E+12,1.51E+12,1.51E+12,45,34,2
235,236,APResp,4,236,55,235,3,1,0,1,1,a,1,a,1,468,1,1144909,1.51E+12,1.51E+12,1.51E+12,46,34,2
236,237,APResp,4,237,56,236,3,1,0,4,4,l,4,l,1,625,1,1144909,1.51E+12,1.51E+12,1.51E+12,47,34,2
237,238,APResp,4,238,57,237,3,1,0,3,3,k,3,k,1,595,1,1144909,1.51E+12,1.51E+12,1.51E+12,48,34,2
238,239,APResp,4,239,58,238,3,1,0,1,1,a,1,a,1,408,1,1144909,1.51E+12,1.51E+12,1.51E+12,49,34,2
239,240,APResp,4,240,59,239,3,1,0,3,3,k,3,k,1,720,1,1144909,1.51E+12,1.51E+12,1.51E+12,"50
PRRTs",34,2
0,1,APRespITI,2,1,0,0,0,1,0,3,3,k,3,0,0,,0,45370,1.51E+12,1.51E+12,,0,35,0
1,2,APResp,2,2,1,1,0,1,0,2,2,s,2,k,0,595,2,45370,1.51E+12,1.51E+12,1.51E+12,0,35,2
2,3,APRespITI,2,3,2,2,0,1,0,4,4,l,4,0,0,595,0,45370,1.51E+12,1.51E+12,1.51E+12,0,35,2
3,4,APResp,2,4,3,3,0,1,0,1,1,a,1,a,1,609,1,45370,1.51E+12,1.51E+12,1.51E+12,1,35,2
4,5,APResp,2,5,4,4,0,1,0,4,4,l,4,k,0,580,2,45370,1.51E+12,1.51E+12,1.51E+12,1,35,2
5,6,APRespITI,2,6,5,5,0,0,1,2,10,l,4,0,0,580,0,45370,1.51E+12,1.51E+12,1.51E+12,1,35,2
6,7,APResp,2,7,6,6,0,1,0,4,4,l,4,l,1,375,1,45370,1.51E+12,1.51E+12,1.51E+12,2,35,2
7,8,APResp,2,8,7,7,0,1,0,3,3,k,3,a,0,517,2,45370,1.51E+12,1.51E+12,1.51E+12,2,35,2
8,9,APResp,2,9,8,8,0,1,0,1,1,a,1,a,1,592,1,45370,1.51E+12,1.51E+12,1.51E+12,3,35,2
9,10,APResp,2,10,9,9,0,0,1,3,11,a,1,s,0,486,2,45370,1.51E+12,1.51E+12,1.51E+12,3,35,2
10,11,APResp,2,11,10,10,0,1,0,1,1,a,1,a,1,704,1,45370,1.51E+12,1.51E+12,1.51E+12,4,35,2
11,12,APResp,2,12,11,11,0,1,0,3,3,k,3,k,1,532,1,45370,1.51E+12,1.51E+12,1.51E+12,5,35,2
12,13,APResp,2,13,12,12,0,1,0,2,2,s,2,s,1,578,1,45370,1.51E+12,1.51E+12,1.51E+12,6,35,2
13,14,APResp,2,14,13,13,0,1,0,3,3,k,3,k,1,345,1,45370,1.51E+12,1.51E+12,1.51E+12,7,35,2
14,15,APResp,2,15,14,14,0,1,0,2,2,s,2,a,0,484,2,45370,1.51E+12,1.51E+12,1.51E+12,7,35,2
15,16,APResp,2,16,15,15,0,1,0,3,3,k,3,a,0,498,2,45370,1.51E+12,1.51E+12,1.51E+12,7,35,2
16,17,APResp,2,17,16,16,0,0,1,3,13,l,4,a,0,626,2,45370,1.51E+12,1.51E+12,1.51E+12,7,35,2
17,18,APResp,2,18,17,17,0,0,1,3,12,s,2,s,1,641,1,45370,1.51E+12,1.51E+12,1.51E+12,8,35,2
18,19,APRespITI,2,19,18,18,0,1,0,1,1,a,1,0,0,641,0,45370,1.51E+12,1.51E+12,1.51E+12,8,35,2
19,20,APResp,2,20,19,19,0,0,1,1,5,s,2,s,1,610,1,45370,1.51E+12,1.51E+12,1.51E+12,9,35,2
20,21,APResp,2,21,20,20,0,0,1,2,9,k,3,a,0,454,2,45370,1.51E+12,1.51E+12,1.51E+12,9,35,2
21,22,APResp,2,22,21,21,0,1,0,2,2,s,2,s,1,517,1,45370,1.51E+12,1.51E+12,1.51E+12,10,35,2
22,23,APResp,2,23,22,22,0,1,0,4,4,l,4,l,1,506,1,45370,1.51E+12,1.51E+12,1.51E+12,11,35,2
23,24,APResp,2,24,23,23,0,0,1,4,15,s,2,s,1,515,1,45370,1.51E+12,1.51E+12,1.51E+12,12,35,2
24,25,APResp,2,25,24,24,0,1,0,1,1,a,1,a,1,578,1,45370,1.51E+12,1.51E+12,1.51E+12,13,35,2
25,26,APResp,2,26,25,25,0,1,0,3,3,k,3,k,1,674,1,45370,1.51E+12,1.51E+12,1.51E+12,14,35,2
26,27,APResp,2,27,26,26,0,0,1,1,6,k,3,k,1,517,1,45370,1.51E+12,1.51E+12,1.51E+12,15,35,2
27,28,APResp,2,28,27,27,0,1,0,3,3,k,3,k,1,455,1,45370,1.51E+12,1.51E+12,1.51E+12,16,35,2
28,29,APResp,2,29,28,28,0,1,0,4,4,l,4,a,0,705,2,45370,1.51E+12,1.51E+12,1.51E+12,16,35,2
29,30,APResp,2,30,29,29,0,1,0,2,2,s,2,s,1,594,1,45370,1.51E+12,1.51E+12,1.51E+12,17,35,2
30,31,APResp,2,31,30,30,0,1,0,1,1,a,1,a,1,563,1,45370,1.51E+12,1.51E+12,1.51E+12,18,35,2
31,32,APResp,2,32,31,31,0,0,1,1,7,l,4,l,1,517,1,45370,1.51E+12,1.51E+12,1.51E+12,19,35,2
32,33,APResp,2,33,32,32,0,1,0,1,1,a,1,a,1,595,1,45370,1.51E+12,1.51E+12,1.51E+12,20,35,2
33,34,APResp,2,34,33,33,0,1,0,2,2,s,2,s,1,531,1,45370,1.51E+12,1.51E+12,1.51E+12,21,35,2
34,35,APResp,2,35,34,34,0,1,0,3,3,k,3,k,1,471,1,45370,1.51E+12,1.51E+12,1.51E+12,22,35,2
35,36,APResp,2,36,35,35,0,1,0,2,2,s,2,s,1,485,1,45370,1.51E+12,1.51E+12,1.51E+12,23,35,2
36,37,APResp,2,37,36,36,0,0,1,2,8,a,1,a,1,485,1,45370,1.51E+12,1.51E+12,1.51E+12,24,35,2
37,38,APResp,2,38,37,37,0,1,0,2,2,s,2,s,1,564,1,45370,1.51E+12,1.51E+12,1.51E+12,25,35,2
38,39,APResp,2,39,38,38,0,1,0,4,4,l,4,l,1,531,1,45370,1.51E+12,1.51E+12,1.51E+12,26,35,2
39,40,APResp,2,40,39,39,0,1,0,1,1,a,1,a,1,532,1,45370,1.51E+12,1.51E+12,1.51E+12,27,35,2
40,41,APResp,2,41,40,40,0,1,0,3,3,k,3,k,1,629,1,45370,1.51E+12,1.51E+12,1.51E+12,28,35,2
41,42,APResp,2,42,41,41,0,0,1,4,16,k,3,k,1,502,1,45370,1.51E+12,1.51E+12,1.51E+12,29,35,2
42,43,APResp,2,43,42,42,0,1,0,4,4,l,4,a,0,533,2,45370,1.51E+12,1.51E+12,1.51E+12,29,35,2
43,44,APResp,2,44,43,43,0,1,0,2,2,s,2,s,1,580,1,45370,1.51E+12,1.51E+12,1.51E+12,30,35,2
44,45,APRespITI,2,45,44,44,0,1,0,4,4,l,4,0,0,580,0,45370,1.51E+12,1.51E+12,1.51E+12,30,35,2
45,46,APResp,2,46,45,45,0,1,0,3,3,k,3,k,1,549,1,45370,1.51E+12,1.51E+12,1.51E+12,31,35,2
46,47,APResp,2,47,46,46,0,1,0,4,4,l,4,l,1,502,1,45370,1.51E+12,1.51E+12,1.51E+12,32,35,2
47,48,APResp,2,48,47,47,0,1,0,2,2,s,2,s,1,593,1,45370,1.51E+12,1.51E+12,1.51E+12,33,35,2
48,49,APResp,2,49,48,48,0,0,1,4,14,a,1,a,1,656,1,45370,1.51E+12,1.51E+12,1.51E+12,34,35,2
49,50,APResp,2,50,49,49,0,1,0,3,3,k,3,l,0,747,2,45370,1.51E+12,1.51E+12,1.51E+12,34,35,2
50,51,APResp,2,51,50,50,0,1,0,1,1,a,1,k,0,636,2,45370,1.51E+12,1.51E+12,1.51E+12,34,35,2
51,52,APRespITI,2,52,51,51,0,1,0,4,4,l,4,0,0,636,0,45370,1.51E+12,1.51E+12,1.51E+12,34,35,2
52,53,APResp,2,53,52,52,0,1,0,1,1,a,1,a,1,704,1,45370,1.51E+12,1.51E+12,1.51E+12,35,35,2
53,54,APResp,2,54,53,53,0,1,0,2,2,s,2,s,1,485,1,45370,1.51E+12,1.51E+12,1.51E+12,36,35,2
54,55,APResp,2,55,54,54,0,1,0,1,1,a,1,a,1,672,1,45370,1.51E+12,1.51E+12,1.51E+12,37,35,2
55,56,APResp,2,56,55,55,0,1,0,2,2,s,2,s,1,579,1,45370,1.51E+12,1.51E+12,1.51E+12,38,35,2
56,57,APResp,2,57,56,56,0,1,0,4,4,l,4,k,0,594,2,45370,1.51E+12,1.51E+12,1.51E+12,38,35,2
57,58,APResp,2,58,57,57,0,1,0,3,3,k,3,a,0,487,2,45370,1.51E+12,1.51E+12,1.51E+12,38,35,2
58,59,APResp,2,59,58,58,0,1,0,4,4,l,4,l,1,611,1,45370,1.51E+12,1.51E+12,1.51E+12,39,35,2
59,60,APResp,2,60,59,59,0,1,0,1,1,a,1,a,1,640,1,45370,1.51E+12,1.51E+12,1.51E+12,40,35,2
60,61,APResp,2,61,0,60,1,1,0,4,4,l,4,l,1,640,1,323909,1.51E+12,1.51E+12,1.51E+12,1,35,0
61,62,APResp,2,62,1,61,1,1,0,3,3,k,3,l,0,645,2,323909,1.51E+12,1.51E+12,1.51E+12,1,35,2
62,63,APResp,2,63,2,62,1,1,0,4,4,l,4,l,1,627,1,323909,1.51E+12,1.51E+12,1.51E+12,2,35,2
63,64,APResp,2,64,3,63,1,1,0,1,1,a,1,a,1,580,1,323909,1.51E+12,1.51E+12,1.51E+12,3,35,2
64,65,APResp,2,65,4,64,1,0,1,1,7,l,4,l,1,563,1,323909,1.51E+12,1.51E+12,1.51E+12,4,35,2
65,66,APResp,2,66,5,65,1,1,0,2,2,s,2,s,1,640,1,323909,1.51E+12,1.51E+12,1.51E+12,5,35,2
66,67,APResp,2,67,6,66,1,1,0,1,1,a,1,a,1,516,1,323909,1.51E+12,1.51E+12,1.51E+12,6,35,2
67,68,APResp,2,68,7,67,1,1,0,3,3,k,3,k,1,610,1,323909,1.51E+12,1.51E+12,1.51E+12,7,35,2
68,69,APResp,2,69,8,68,1,0,1,1,6,k,3,k,1,361,1,323909,1.51E+12,1.51E+12,1.51E+12,8,35,2
69,70,APResp,2,70,9,69,1,1,0,3,3,k,3,k,1,474,1,323909,1.51E+12,1.51E+12,1.51E+12,9,35,2
70,71,APResp,2,71,10,70,1,1,0,4,4,l,4,l,1,512,1,323909,1.51E+12,1.51E+12,1.51E+12,10,35,2
71,72,APRespITI,2,72,11,71,1,1,0,1,1,a,1,0,0,512,0,323909,1.51E+12,1.51E+12,1.51E+12,10,35,2
72,73,APResp,2,73,12,72,1,0,1,2,9,k,3,a,0,612,2,323909,1.51E+12,1.51E+12,1.51E+12,10,35,2
73,74,APResp,2,74,13,73,1,1,0,4,4,l,4,l,1,658,1,323909,1.51E+12,1.51E+12,1.51E+12,11,35,2
74,75,APResp,2,75,14,74,1,1,0,2,2,s,2,s,1,298,1,323909,1.51E+12,1.51E+12,1.51E+12,12,35,2
75,76,APResp,2,76,15,75,1,0,1,2,10,l,4,l,1,533,1,323909,1.51E+12,1.51E+12,1.51E+12,13,35,2
76,77,APResp,2,77,16,76,1,1,0,1,1,a,1,a,1,548,1,323909,1.51E+12,1.51E+12,1.51E+12,14,35,2
77,78,APResp,2,78,17,77,1,1,0,2,2,s,2,s,1,548,1,323909,1.51E+12,1.51E+12,1.51E+12,15,35,2
78,79,APResp,2,79,18,78,1,1,0,4,4,l,4,l,1,581,1,323909,1.51E+12,1.51E+12,1.51E+12,16,35,2
79,80,APRespITI,2,80,19,79,1,1,0,1,1,a,1,0,0,581,0,323909,1.51E+12,1.51E+12,1.51E+12,16,35,2
80,81,APResp,2,81,20,80,1,0,1,4,14,a,1,a,1,456,1,323909,1.51E+12,1.51E+12,1.51E+12,17,35,2
81,82,APResp,2,82,21,81,1,1,0,4,4,l,4,l,1,516,1,323909,1.51E+12,1.51E+12,1.51E+12,18,35,2
82,83,APResp,2,83,22,82,1,1,0,2,2,s,2,s,1,626,1,323909,1.51E+12,1.51E+12,1.51E+12,19,35,2
83,84,APResp,2,84,23,83,1,1,0,4,4,l,4,l,1,462,1,323909,1.51E+12,1.51E+12,1.51E+12,20,35,2
84,85,APResp,2,85,24,84,1,1,0,3,3,k,3,l,0,438,2,323909,1.51E+12,1.51E+12,1.51E+12,20,35,2
85,86,APResp,2,86,25,85,1,1,0,2,2,s,2,s,1,533,1,323909,1.51E+12,1.51E+12,1.51E+12,21,35,2
86,87,APResp,2,87,26,86,1,1,0,1,1,a,1,a,1,563,1,323909,1.51E+12,1.51E+12,1.51E+12,22,35,2
87,88,APResp,2,88,27,87,1,1,0,3,3,k,3,k,1,625,1,323909,1.51E+12,1.51E+12,1.51E+12,23,35,2
88,89,APResp,2,89,28,88,1,0,1,1,5,s,2,s,1,532,1,323909,1.51E+12,1.51E+12,1.51E+12,24,35,2
89,90,APResp,2,90,29,89,1,1,0,3,3,k,3,k,1,583,1,323909,1.51E+12,1.51E+12,1.51E+12,25,35,2
90,91,APResp,2,91,30,90,1,1,0,1,1,a,1,a,1,610,1,323909,1.51E+12,1.51E+12,1.51E+12,26,35,2
91,92,APResp,2,92,31,91,1,0,1,4,16,k,3,k,1,674,1,323909,1.51E+12,1.51E+12,1.51E+12,27,35,2
92,93,APResp,2,93,32,92,1,0,1,2,8,a,1,a,1,562,1,323909,1.51E+12,1.51E+12,1.51E+12,28,35,2
93,94,APResp,2,94,33,93,1,1,0,1,1,a,1,a,1,532,1,323909,1.51E+12,1.51E+12,1.51E+12,29,35,2
94,95,APResp,2,95,34,94,1,0,1,3,13,l,4,l,1,564,1,323909,1.51E+12,1.51E+12,1.51E+12,30,35,2
95,96,APResp,2,96,35,95,1,1,0,2,2,s,2,s,1,674,1,323909,1.51E+12,1.51E+12,1.51E+12,31,35,2
96,97,APResp,2,97,36,96,1,1,0,3,3,k,3,l,0,672,2,323909,1.51E+12,1.51E+12,1.51E+12,31,35,2
97,98,APResp,2,98,37,97,1,0,1,3,11,a,1,a,1,582,1,323909,1.51E+12,1.51E+12,1.51E+12,32,35,2
98,99,APResp,2,99,38,98,1,1,0,2,2,s,2,s,1,485,1,323909,1.51E+12,1.51E+12,1.51E+12,33,35,2
99,100,APResp,2,100,39,99,1,1,0,1,1,a,1,a,1,594,1,323909,1.51E+12,1.51E+12,1.51E+12,34,35,2
100,101,APResp,2,101,40,100,1,1,0,3,3,k,3,k,1,562,1,323909,1.51E+12,1.51E+12,1.51E+12,35,35,2
101,102,APResp,2,102,41,101,1,1,0,2,2,s,2,s,1,557,1,323909,1.51E+12,1.51E+12,1.51E+12,36,35,2
102,103,APResp,2,103,42,102,1,1,0,3,3,k,3,k,1,595,1,323909,1.51E+12,1.51E+12,1.51E+12,37,35,2
103,104,APResp,2,104,43,103,1,1,0,4,4,l,4,l,1,625,1,323909,1.51E+12,1.51E+12,1.51E+12,38,35,2
104,105,APResp,2,105,44,104,1,1,0,2,2,s,2,s,1,519,1,323909,1.51E+12,1.51E+12,1.51E+12,39,35,2
105,106,APResp,2,106,45,105,1,1,0,1,1,a,1,a,1,516,1,323909,1.51E+12,1.51E+12,1.51E+12,40,35,2
106,107,APRespITI,2,107,46,106,1,1,0,3,3,k,3,0,0,516,0,323909,1.51E+12,1.51E+12,1.51E+12,40,35,2
107,108,APResp,2,108,47,107,1,1,0,4,4,l,4,l,1,735,1,323909,1.51E+12,1.51E+12,1.51E+12,41,35,2
108,109,APResp,2,109,48,108,1,1,0,2,2,s,2,s,1,674,1,323909,1.51E+12,1.51E+12,1.51E+12,42,35,2
109,110,APResp,2,110,49,109,1,1,0,3,3,k,3,k,1,480,1,323909,1.51E+12,1.51E+12,1.51E+12,43,35,2
110,111,APResp,2,111,50,110,1,1,0,2,2,s,2,s,1,531,1,323909,1.51E+12,1.51E+12,1.51E+12,44,35,2
111,112,APResp,2,112,51,111,1,0,1,4,15,s,2,s,1,532,1,323909,1.51E+12,1.51E+12,1.51E+12,45,35,2
112,113,APResp,2,113,52,112,1,1,0,1,1,a,1,a,1,533,1,323909,1.51E+12,1.51E+12,1.51E+12,46,35,2
113,114,APResp,2,114,53,113,1,1,0,4,4,l,4,l,1,658,1,323909,1.51E+12,1.51E+12,1.51E+12,47,35,2
114,115,APResp,2,115,54,114,1,0,1,3,12,s,2,s,1,641,1,323909,1.51E+12,1.51E+12,1.51E+12,48,35,2
115,116,APResp,2,116,55,115,1,1,0,1,1,a,1,a,1,407,1,323909,1.51E+12,1.51E+12,1.51E+12,49,35,2
116,117,APResp,2,117,56,116,1,1,0,2,2,s,2,s,1,549,1,323909,1.51E+12,1.51E+12,1.51E+12,50,35,2
117,118,APResp,2,118,57,117,1,1,0,4,4,l,4,l,1,376,1,323909,1.51E+12,1.51E+12,1.51E+12,51,35,2
118,119,APRespITI,2,119,58,118,1,1,0,3,3,k,3,0,0,376,0,323909,1.51E+12,1.51E+12,1.51E+12,51,35,2
119,120,APResp,2,120,59,119,1,1,0,4,4,l,4,l,1,469,1,323909,1.51E+12,1.51E+12,1.51E+12,52,35,2
120,121,APRespITI,2,121,0,120,2,1,0,1,1,a,1,0,0,469,0,602552,1.51E+12,1.51E+12,1.51E+12,0,35,0
121,122,APRespITI,2,122,1,121,2,1,0,2,2,s,2,0,0,469,0,602552,1.51E+12,1.51E+12,1.51E+12,0,35,2
122,123,APResp,2,123,2,122,2,1,0,1,1,a,1,a,1,643,1,602552,1.51E+12,1.51E+12,1.51E+12,1,35,2
123,124,APResp,2,124,3,123,2,0,1,2,10,l,4,l,1,593,1,602552,1.51E+12,1.51E+12,1.51E+12,2,35,2
124,125,APResp,2,125,4,124,2,1,0,1,1,a,1,a,1,517,1,602552,1.51E+12,1.51E+12,1.51E+12,3,35,2
125,126,APResp,2,126,5,125,2,1,0,3,3,k,3,k,1,624,1,602552,1.51E+12,1.51E+12,1.51E+12,4,35,2
126,127,APResp,2,127,6,126,2,1,0,4,4,l,4,l,1,531,1,602552,1.51E+12,1.51E+12,1.51E+12,5,35,2
127,128,APResp,2,128,7,127,2,0,1,1,5,s,2,s,1,515,1,602552,1.51E+12,1.51E+12,1.51E+12,6,35,2
128,129,APResp,2,129,8,128,2,1,0,2,2,s,2,s,1,580,1,602552,1.51E+12,1.51E+12,1.51E+12,7,35,2
129,130,APResp,2,130,9,129,2,0,1,2,9,k,3,k,1,439,1,602552,1.51E+12,1.51E+12,1.51E+12,8,35,2
130,131,APResp,2,131,10,130,2,1,0,4,4,l,4,l,1,551,1,602552,1.51E+12,1.51E+12,1.51E+12,9,35,2
131,132,APResp,2,132,11,131,2,1,0,1,1,a,1,a,1,533,1,602552,1.51E+12,1.51E+12,1.51E+12,10,35,2
132,133,APResp,2,133,12,132,2,0,1,3,13,l,4,k,0,516,2,602552,1.51E+12,1.51E+12,1.51E+12,10,35,2
133,134,APResp,2,134,13,133,2,1,0,4,4,l,4,l,1,485,1,602552,1.51E+12,1.51E+12,1.51E+12,11,35,2
134,135,APResp,2,135,14,134,2,1,0,3,3,k,3,k,1,594,1,602552,1.51E+12,1.51E+12,1.51E+12,12,35,2
135,136,APResp,2,136,15,135,2,1,0,1,1,a,1,a,1,563,1,602552,1.51E+12,1.51E+12,1.51E+12,13,35,2
136,137,APResp,2,137,16,136,2,1,0,2,2,s,2,s,1,314,1,602552,1.51E+12,1.51E+12,1.51E+12,14,35,2
137,138,APResp,2,138,17,137,2,1,0,4,4,l,4,l,1,501,1,602552,1.51E+12,1.51E+12,1.51E+12,15,35,2
138,139,APResp,2,139,18,138,2,1,0,2,2,s,2,s,1,657,1,602552,1.51E+12,1.51E+12,1.51E+12,16,35,2
139,140,APResp,2,140,19,139,2,1,0,4,4,l,4,l,1,657,1,602552,1.51E+12,1.51E+12,1.51E+12,17,35,2
140,141,APResp,2,141,20,140,2,0,1,3,11,a,1,a,1,486,1,602552,1.51E+12,1.51E+12,1.51E+12,18,35,2
141,142,APResp,2,142,21,141,2,1,0,3,3,k,3,k,1,645,1,602552,1.51E+12,1.51E+12,1.51E+12,19,35,2
142,143,APResp,2,143,22,142,2,1,0,1,1,a,1,a,1,563,1,602552,1.51E+12,1.51E+12,1.51E+12,20,35,2
143,144,APResp,2,144,23,143,2,1,0,2,2,s,2,s,1,639,1,602552,1.51E+12,1.51E+12,1.51E+12,21,35,2
144,145,APResp,2,145,24,144,2,1,0,3,3,k,3,k,1,657,1,602552,1.51E+12,1.51E+12,1.51E+12,22,35,2
145,146,APResp,2,146,25,145,2,1,0,1,1,a,1,a,1,518,1,602552,1.51E+12,1.51E+12,1.51E+12,23,35,2
146,147,APResp,2,147,26,146,2,1,0,4,4,l,4,l,1,469,1,602552,1.51E+12,1.51E+12,1.51E+12,24,35,2
147,148,APResp,2,148,27,147,2,0,1,2,8,a,1,a,1,455,1,602552,1.51E+12,1.51E+12,1.51E+12,25,35,2
148,149,APResp,2,149,28,148,2,1,0,3,3,k,3,k,1,625,1,602552,1.51E+12,1.51E+12,1.51E+12,26,35,2
149,150,APResp,2,150,29,149,2,1,0,2,2,s,2,s,1,501,1,602552,1.51E+12,1.51E+12,1.51E+12,27,35,2
150,151,APResp,2,151,30,150,2,1,0,1,1,a,1,a,1,501,1,602552,1.51E+12,1.51E+12,1.51E+12,28,35,2
151,152,APResp,2,152,31,151,2,1,0,4,4,l,4,l,1,502,1,602552,1.51E+12,1.51E+12,1.51E+12,29,35,2
152,153,APResp,2,153,32,152,2,1,0,2,2,s,2,s,1,641,1,602552,1.51E+12,1.51E+12,1.51E+12,30,35,2
153,154,APResp,2,154,33,153,2,1,0,3,3,k,3,k,1,625,1,602552,1.51E+12,1.51E+12,1.51E+12,31,35,2
154,155,APResp,2,155,34,154,2,0,1,4,15,s,2,s,1,560,1,602552,1.51E+12,1.51E+12,1.51E+12,32,35,2
155,156,APResp,2,156,35,155,2,1,0,1,1,a,1,a,1,526,1,602552,1.51E+12,1.51E+12,1.51E+12,33,35,2
156,157,APResp,2,157,36,156,2,1,0,4,4,l,4,l,1,501,1,602552,1.51E+12,1.51E+12,1.51E+12,34,35,2
157,158,APResp,2,158,37,157,2,1,0,3,3,k,3,k,1,643,1,602552,1.51E+12,1.51E+12,1.51E+12,35,35,2
158,159,APResp,2,159,38,158,2,0,1,1,6,k,3,k,1,561,1,602552,1.51E+12,1.51E+12,1.51E+12,36,35,2
159,160,APResp,2,160,39,159,2,1,0,3,3,k,3,k,1,531,1,602552,1.51E+12,1.51E+12,1.51E+12,37,35,2
160,161,APResp,2,161,40,160,2,0,1,4,14,a,1,a,1,532,1,602552,1.51E+12,1.51E+12,1.51E+12,38,35,2
161,162,APResp,2,162,41,161,2,0,1,3,12,s,2,s,1,391,1,602552,1.51E+12,1.51E+12,1.51E+12,39,35,2
162,163,APResp,2,163,42,162,2,1,0,4,4,l,4,l,1,532,1,602552,1.51E+12,1.51E+12,1.51E+12,40,35,2
163,164,APResp,2,164,43,163,2,0,1,1,7,l,4,l,1,564,1,602552,1.51E+12,1.51E+12,1.51E+12,41,35,2
164,165,APResp,2,165,44,164,2,1,0,4,4,l,4,l,1,486,1,602552,1.51E+12,1.51E+12,1.51E+12,42,35,2
165,166,APResp,2,166,45,165,2,1,0,2,2,s,2,s,1,502,1,602552,1.51E+12,1.51E+12,1.51E+12,43,35,2
166,167,APResp,2,167,46,166,2,1,0,3,3,k,3,k,1,578,1,602552,1.51E+12,1.51E+12,1.51E+12,44,35,2
167,168,APResp,2,168,47,167,2,1,0,2,2,s,2,s,1,502,1,602552,1.51E+12,1.51E+12,1.51E+12,45,35,2
168,169,APResp,2,169,48,168,2,0,1,4,16,k,3,k,1,516,1,602552,1.51E+12,1.51E+12,1.51E+12,46,35,2
169,170,APResp,2,170,49,169,2,1,0,1,1,a,1,a,1,405,1,602552,1.51E+12,1.51E+12,1.51E+12,47,35,2
170,171,APResp,2,171,50,170,2,1,0,4,4,l,4,l,1,582,1,602552,1.51E+12,1.51E+12,1.51E+12,48,35,2
171,172,APResp,2,172,51,171,2,1,0,1,1,a,1,a,1,559,1,602552,1.51E+12,1.51E+12,1.51E+12,49,35,2
172,173,APResp,2,173,52,172,2,1,0,4,4,l,4,l,1,532,1,602552,1.51E+12,1.51E+12,1.51E+12,50,35,2
173,174,APResp,2,174,53,173,2,1,0,3,3,k,3,k,1,342,1,602552,1.51E+12,1.51E+12,1.51E+12,51,35,2
174,175,APResp,2,175,54,174,2,1,0,2,2,s,2,s,1,469,1,602552,1.51E+12,1.51E+12,1.51E+12,52,35,2
175,176,APResp,2,176,55,175,2,1,0,3,3,k,3,k,1,533,1,602552,1.51E+12,1.51E+12,1.51E+12,53,35,2
176,177,APResp,2,177,56,176,2,1,0,1,1,a,1,a,1,406,1,602552,1.51E+12,1.51E+12,1.51E+12,54,35,2
177,178,APResp,2,178,57,177,2,1,0,3,3,k,3,k,1,579,1,602552,1.51E+12,1.51E+12,1.51E+12,55,35,2
178,179,APResp,2,179,58,178,2,1,0,2,2,s,2,s,1,502,1,602552,1.51E+12,1.51E+12,1.51E+12,56,35,2
179,180,APResp,2,180,59,179,2,1,0,2,2,s,2,s,1,548,1,602552,1.51E+12,1.51E+12,1.51E+12,57,35,1
180,181,APResp,2,181,0,180,3,1,0,2,2,s,2,s,1,549,1,911364,1.51E+12,1.51E+12,1.51E+12,1,35,0
181,182,APResp,2,182,1,181,3,1,0,4,4,l,4,l,1,486,1,911364,1.51E+12,1.51E+12,1.51E+12,2,35,2
182,183,APResp,2,183,2,182,3,0,1,3,11,a,1,a,1,548,1,911364,1.51E+12,1.51E+12,1.51E+12,3,35,2
