,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,CongruentCounter,IncongruentCounter,StimPresented,StimProbAll,TrialType,StroopNumber,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,ColorTime,RespOnset,AccCount,subject,StimRep,Sequential
12,12,SCTResp,1,13,12,12,0,0,1,2,1,1,14,n,3,n,1,590,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,10,4,2,1
13,13,SCTResp,1,14,13,13,0,1,0,4,7,2,4,m,4,m,1,475,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,4,2,2
14,14,SCTResp,1,15,14,14,0,1,0,1,0,2,3,x,2,n,0,668,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,4,2,0
15,15,SCTResp,1,16,15,15,0,1,0,3,6,2,4,m,4,m,1,784,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,12,4,2,0
16,16,SCTResp,1,17,16,16,0,0,1,1,4,1,10,x,2,x,1,584,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,4,2,1
17,17,SCTResp,1,18,17,17,0,1,0,4,3,2,3,x,2,x,1,676,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,4,2,2
18,18,SCTResp,1,19,18,18,0,0,1,2,1,1,12,z,1,z,1,652,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,4,2,1
19,19,SCTResp,1,20,19,19,0,1,0,1,4,2,4,m,4,m,1,566,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,4,2,2
20,20,SCTResp,1,21,20,20,0,0,1,4,3,1,10,x,2,z,0,722,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,4,2,1
21,21,SCTResp,1,22,21,21,0,1,0,2,1,2,4,m,4,m,1,520,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,4,2,2
22,22,SCTResp,1,23,22,22,0,0,1,3,6,1,12,z,1,z,1,564,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,18,4,2,1
23,23,SCTResp,1,24,23,23,0,0,1,4,3,1,6,m,4,m,1,588,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,19,4,2,0
24,24,SCTResp,1,25,24,24,0,0,1,1,0,1,14,n,3,x,0,712,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,19,4,2,0
25,25,SCTResp,1,26,25,25,0,0,1,1,4,1,6,m,4,m,1,704,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,20,4,2,0
26,26,SCTResp,1,27,26,26,0,1,0,4,7,2,2,n,3,n,1,709,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,4,2,2
27,27,SCTResp,1,28,27,27,0,0,1,1,0,1,12,z,1,z,1,546,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,22,4,2,1
28,28,SCTResp,1,29,28,28,0,0,1,1,4,1,12,z,1,z,1,522,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,23,4,1,0
29,29,SCTResp,1,30,29,29,0,0,1,2,5,1,6,m,4,m,1,583,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,24,4,2,0
30,30,SCTResp,1,31,30,30,0,0,1,1,0,1,14,n,3,n,1,608,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,25,4,2,0
31,31,SCTResp,1,32,31,31,0,0,1,3,2,1,6,m,4,m,1,684,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,26,4,2,0
32,32,SCTResp,1,33,32,32,0,1,0,3,6,2,2,n,3,n,1,462,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,27,4,2,2
33,33,SCTResp,1,34,33,33,0,1,0,4,3,2,4,m,4,m,1,685,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,28,4,2,0
34,34,SCTRespITI,1,35,34,34,0,1,0,2,1,2,3,x,2,0,0,685,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,28,4,2,0
35,35,SCTResp,1,36,35,35,0,1,0,3,2,2,3,x,2,x,1,410,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,29,4,2,0
36,36,SCTResp,1,37,36,36,0,0,1,4,3,1,14,n,3,n,1,561,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,30,4,2,1
37,37,SCTResp,1,38,37,37,0,1,0,2,5,2,1,z,1,z,1,567,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,31,4,2,2
38,38,SCTResp,1,39,38,38,0,0,1,3,2,1,12,z,1,z,1,588,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,32,4,2,1
39,39,SCTResp,1,40,39,39,0,1,0,4,3,2,4,m,4,m,1,525,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,33,4,2,2
40,40,SCTResp,1,41,40,40,0,1,0,2,5,2,1,z,1,z,1,567,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,34,4,2,0
41,41,SCTResp,1,42,41,41,0,1,0,3,2,2,1,z,1,z,1,424,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,35,4,2,0
42,42,SCTResp,1,43,42,42,0,1,0,1,0,2,2,n,3,x,0,576,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,35,4,2,0
43,43,SCTResp,1,44,43,43,0,0,1,3,6,1,14,n,3,n,1,492,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,36,4,2,1
44,44,SCTResp,1,45,44,44,0,1,0,2,5,2,2,n,3,n,1,429,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,4,2,2
45,45,SCTResp,1,46,45,45,0,0,1,4,3,1,6,m,4,z,0,654,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,4,2,1
46,46,SCTResp,1,47,46,46,0,0,1,2,1,1,6,m,4,m,1,514,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,38,4,2,0
47,47,SCTResp,1,48,47,47,0,0,1,4,7,1,10,x,2,z,0,707,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,38,4,2,0
48,48,SCTResp,1,49,48,48,0,1,0,2,1,2,4,m,4,m,1,475,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,39,4,2,2
49,49,SCTResp,1,50,49,49,0,0,1,2,5,1,10,x,2,x,1,605,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,40,4,2,1
50,50,SCTResp,1,51,50,50,0,0,1,1,0,1,10,x,2,x,1,453,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,41,4,2,0
51,51,SCTResp,1,52,51,51,0,1,0,3,6,2,3,x,2,x,1,545,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,42,4,2,2
52,52,SCTResp,1,53,52,52,0,1,0,3,2,2,1,z,1,z,1,500,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,43,4,2,0
53,53,SCTResp,1,54,53,53,0,0,1,1,4,1,12,z,1,z,1,543,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,44,4,2,1
54,54,SCTResp,1,55,54,54,0,1,0,2,5,2,3,x,2,x,1,653,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,45,4,2,2
55,55,SCTResp,1,56,55,55,0,1,0,3,2,2,2,n,3,m,0,779,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,45,4,2,0
56,56,SCTResp,1,57,56,56,0,0,1,4,7,1,14,n,3,n,1,633,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,4,2,1
57,57,SCTResp,1,58,57,57,0,1,0,2,5,2,2,n,3,n,1,473,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,47,4,2,2
58,58,SCTResp,1,59,58,58,0,0,1,3,6,1,6,m,4,m,1,646,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,48,4,2,1
59,59,SCTResp,1,60,59,59,0,0,1,4,7,1,10,x,2,z,0,737,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,48,4,2,0
60,60,SCTResp,1,61,60,60,0,0,1,2,5,1,10,x,2,z,0,593,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,48,4,2,0
61,61,SCTResp,1,62,61,61,0,0,1,1,4,1,6,m,4,m,1,569,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,49,4,2,0
62,62,SCTResp,1,63,62,62,0,0,1,3,6,1,10,x,2,m,0,762,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,49,4,2,0
63,63,SCTResp,1,64,63,63,0,1,0,1,4,2,1,z,1,z,1,592,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,50,4,2,2
64,64,SCTResp,1,65,64,64,0,0,1,3,2,1,14,n,3,n,1,571,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,51,4,2,1
65,65,SCTResp,1,66,65,65,0,1,0,4,3,2,1,z,1,z,1,554,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,52,4,2,2
66,66,SCTResp,1,67,66,66,0,1,0,2,1,2,4,m,4,m,1,647,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,53,4,2,0
67,67,SCTResp,1,68,67,67,0,1,0,1,4,2,2,n,3,n,1,600,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,54,4,2,0
68,68,SCTResp,1,69,68,68,0,0,1,3,6,1,12,z,1,z,1,617,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,55,4,2,1
69,69,SCTResp,1,70,69,69,0,1,0,2,5,2,3,x,2,m,0,668,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,55,4,2,2
70,70,SCTResp,1,71,70,70,0,1,0,4,7,2,3,x,2,x,1,428,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,56,4,2,0
71,71,SCTResp,1,72,71,71,0,1,0,1,0,2,4,m,4,m,1,452,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,4,2,0
72,72,SCTResp,1,73,72,72,0,1,0,1,4,2,1,z,1,n,0,674,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,4,2,0
73,73,SCTResp,1,74,73,73,0,0,1,2,1,1,12,z,1,z,1,522,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,58,4,2,1
74,74,SCTResp,1,75,74,74,0,0,1,4,7,1,6,m,4,m,1,629,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,59,4,2,0
75,75,SCTResp,1,76,75,75,0,1,0,1,0,2,1,z,1,z,1,447,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,60,4,2,2
76,76,SCTResp,1,77,76,76,0,0,1,3,2,1,14,n,3,m,0,715,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,60,4,2,1
77,77,SCTResp,1,78,77,77,0,1,0,3,6,2,4,m,4,m,1,552,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,61,4,2,2
78,78,SCTRespITI,1,79,78,78,0,0,1,3,2,1,10,x,2,0,0,552,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,61,4,2,1
79,79,SCTResp,1,80,79,79,0,0,1,2,1,1,6,m,4,m,1,564,0,71542,1.51E+12,1.51E+12,1.51E+12,1.51E+12,62,4,2,0
80,80,SCTResp,1,81,0,80,1,0,1,2,5,1,12,z,1,z,1,575,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1,4,0,0
81,81,SCTResp,1,82,1,81,1,0,1,2,1,1,10,x,2,x,1,624,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,4,2,0
82,82,SCTResp,1,83,2,82,1,1,0,4,3,2,1,z,1,z,1,484,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,3,4,2,2
83,83,SCTResp,1,84,3,83,1,1,0,2,5,2,1,z,1,z,1,524,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,4,4,2,0
84,84,SCTResp,1,85,4,84,1,0,1,1,4,1,6,m,4,m,1,669,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,5,4,2,1
85,85,SCTResp,1,86,5,85,1,0,1,3,2,1,12,z,1,z,1,599,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,6,4,2,0
86,86,SCTResp,1,87,6,86,1,0,1,1,4,1,10,x,2,n,0,660,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,6,4,2,0
87,87,SCTResp,1,88,7,87,1,0,1,2,1,1,6,m,4,m,1,537,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,7,4,2,0
88,88,SCTResp,1,89,8,88,1,0,1,3,2,1,10,x,2,x,1,414,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,8,4,2,0
89,89,SCTResp,1,90,9,89,1,1,0,2,5,2,1,z,1,z,1,600,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,9,4,2,2
90,90,SCTResp,1,91,10,90,1,1,0,2,1,2,4,m,4,m,1,543,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,10,4,2,0
91,91,SCTResp,1,92,11,91,1,1,0,3,2,2,4,m,4,m,1,467,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,4,2,0
92,92,SCTResp,1,93,12,92,1,1,0,3,6,2,3,x,2,n,0,612,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,4,2,0
93,93,SCTResp,1,94,13,93,1,0,1,1,4,1,14,n,3,n,1,653,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,12,4,2,1
94,94,SCTResp,1,95,14,94,1,0,1,3,2,1,10,x,2,x,1,437,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,4,2,0
95,95,SCTResp,1,96,15,95,1,0,1,3,6,1,6,m,4,m,1,576,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,4,2,0
96,96,SCTResp,1,97,16,96,1,1,0,1,4,2,4,m,4,m,1,469,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,4,2,2
97,97,SCTRespITI,1,98,17,97,1,0,1,3,6,1,14,n,3,0,0,469,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,4,2,1
98,98,SCTResp,1,99,18,98,1,0,1,2,1,1,14,n,3,n,1,535,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,4,2,0
99,99,SCTResp,1,100,19,99,1,0,1,4,7,1,14,n,3,n,1,581,0,495941,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,4,2,0
