,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Valid,Invalid,StimPresented,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep,StimType
179,179,APResp,2,180,59,179,2,1,0,2,s,2,s,1,582,1,762254,1.49E+12,1.49E+12,1.49E+12,57,31,2,2
180,180,APResp,2,181,0,180,3,1,0,2,s,2,s,1,597,1,1092860,1.49E+12,1.49E+12,1.49E+12,1,31,0,2
181,181,APResp,2,182,1,181,3,1,0,1,a,1,a,1,411,1,1092860,1.49E+12,1.49E+12,1.49E+12,2,31,2,1
182,182,APResp,2,183,2,182,3,0,1,7,l,4,l,1,651,1,1092860,1.49E+12,1.49E+12,1.49E+12,3,31,2,1
183,183,APResp,2,184,3,183,3,1,0,4,l,4,k,0,474,2,1092860,1.49E+12,1.49E+12,1.49E+12,3,31,2,4
184,184,APResp,2,185,4,184,3,1,0,2,s,2,s,1,480,1,1092860,1.49E+12,1.49E+12,1.49E+12,4,31,2,2
185,185,APResp,2,186,5,185,3,0,1,12,s,2,s,1,529,1,1092860,1.49E+12,1.49E+12,1.49E+12,5,31,2,3
186,186,APResp,2,187,6,186,3,1,0,3,k,3,k,1,601,1,1092860,1.49E+12,1.49E+12,1.49E+12,6,31,2,3
187,187,APRespITI,2,188,7,187,3,1,0,1,a,1,0,0,601,0,1092860,1.49E+12,1.49E+12,1.49E+12,6,31,2,1
188,188,APResp,2,189,8,188,3,0,1,16,k,3,k,1,610,1,1092860,1.49E+12,1.49E+12,1.49E+12,7,31,2,4
189,189,APResp,2,190,9,189,3,0,1,14,a,1,a,1,615,1,1092860,1.49E+12,1.49E+12,1.49E+12,8,31,2,4
190,190,APResp,2,191,10,190,3,0,1,9,k,3,k,1,667,1,1092860,1.49E+12,1.49E+12,1.49E+12,9,31,2,2
191,191,APResp,2,192,11,191,3,1,0,3,k,3,k,1,445,1,1092860,1.49E+12,1.49E+12,1.49E+12,10,31,2,3
192,192,APResp,2,193,12,192,3,1,0,2,s,2,s,1,641,1,1092860,1.49E+12,1.49E+12,1.49E+12,11,31,2,2
193,193,APResp,2,194,13,193,3,1,0,4,l,4,l,1,546,1,1092860,1.49E+12,1.49E+12,1.49E+12,12,31,2,4
194,194,APResp,2,195,14,194,3,0,1,10,l,4,l,1,607,1,1092860,1.49E+12,1.49E+12,1.49E+12,13,31,2,2
195,195,APResp,2,196,15,195,3,1,0,1,a,1,a,1,622,1,1092860,1.49E+12,1.49E+12,1.49E+12,14,31,2,1
196,196,APResp,2,197,16,196,3,1,0,3,k,3,k,1,719,1,1092860,1.49E+12,1.49E+12,1.49E+12,15,31,2,3
197,197,APResp,2,198,17,197,3,1,0,4,l,4,l,1,610,1,1092860,1.49E+12,1.49E+12,1.49E+12,16,31,2,4
198,198,APResp,2,199,18,198,3,1,0,3,k,3,k,1,580,1,1092860,1.49E+12,1.49E+12,1.49E+12,17,31,2,3
199,199,APResp,2,200,19,199,3,0,1,13,l,4,l,1,495,1,1092860,1.49E+12,1.49E+12,1.49E+12,18,31,2,3
200,200,APResp,2,201,20,200,3,1,0,3,k,3,k,1,476,1,1092860,1.49E+12,1.49E+12,1.49E+12,19,31,2,3
201,201,APResp,2,202,21,201,3,1,0,1,a,1,a,1,582,1,1092860,1.49E+12,1.49E+12,1.49E+12,20,31,2,1
202,202,APResp,2,203,22,202,3,1,0,3,k,3,k,1,598,1,1092860,1.49E+12,1.49E+12,1.49E+12,21,31,2,3
203,203,APResp,2,204,23,203,3,1,0,2,s,2,s,1,603,1,1092860,1.49E+12,1.49E+12,1.49E+12,22,31,2,2
204,204,APResp,2,205,24,204,3,1,0,4,l,4,l,1,619,1,1092860,1.49E+12,1.49E+12,1.49E+12,23,31,2,4
205,205,APResp,2,206,25,205,3,0,1,5,s,2,s,1,569,1,1092860,1.49E+12,1.49E+12,1.49E+12,24,31,2,1
206,206,APResp,2,207,26,206,3,1,0,3,k,3,k,1,449,1,1092860,1.49E+12,1.49E+12,1.49E+12,25,31,2,3
207,207,APResp,2,208,27,207,3,0,1,11,a,1,a,1,610,1,1092860,1.49E+12,1.49E+12,1.49E+12,26,31,2,3
208,208,APResp,2,209,28,208,3,1,0,4,l,4,l,1,594,1,1092860,1.49E+12,1.49E+12,1.49E+12,27,31,2,4
209,209,APResp,2,210,29,209,3,1,0,3,k,3,k,1,541,1,1092860,1.49E+12,1.49E+12,1.49E+12,28,31,2,3
210,210,APResp,2,211,30,210,3,1,0,4,l,4,l,1,557,1,1092860,1.49E+12,1.49E+12,1.49E+12,29,31,2,4
211,211,APResp,2,212,31,211,3,0,1,8,a,1,a,1,663,1,1092860,1.49E+12,1.49E+12,1.49E+12,30,31,2,2
212,212,APResp,2,213,32,212,3,1,0,3,k,3,k,1,486,1,1092860,1.49E+12,1.49E+12,1.49E+12,31,31,2,3
213,213,APResp,2,214,33,213,3,1,0,4,l,4,l,1,582,1,1092860,1.49E+12,1.49E+12,1.49E+12,32,31,2,4
214,214,APResp,2,215,34,214,3,1,0,2,s,2,s,1,587,1,1092860,1.49E+12,1.49E+12,1.49E+12,33,31,2,2
215,215,APResp,2,216,35,215,3,1,0,4,l,4,l,1,602,1,1092860,1.49E+12,1.49E+12,1.49E+12,34,31,2,4
216,216,APResp,2,217,36,216,3,0,1,15,s,2,s,1,562,1,1092860,1.49E+12,1.49E+12,1.49E+12,35,31,2,4
217,217,APResp,2,218,37,217,3,1,0,2,s,2,s,1,566,1,1092860,1.49E+12,1.49E+12,1.49E+12,36,31,2,2
218,218,APResp,2,219,38,218,3,1,0,1,a,1,a,1,627,1,1092860,1.49E+12,1.49E+12,1.49E+12,37,31,2,1
219,219,APResp,2,220,39,219,3,1,0,4,l,4,l,1,564,1,1092860,1.49E+12,1.49E+12,1.49E+12,38,31,2,4
220,220,APResp,2,221,40,220,3,1,0,1,a,1,a,1,603,1,1092860,1.49E+12,1.49E+12,1.49E+12,39,31,2,1
221,221,APResp,2,222,41,221,3,1,0,3,k,3,k,1,462,1,1092860,1.49E+12,1.49E+12,1.49E+12,40,31,2,3
222,222,APResp,2,223,42,222,3,1,0,1,a,1,a,1,590,1,1092860,1.49E+12,1.49E+12,1.49E+12,41,31,2,1
223,223,APResp,2,224,43,223,3,1,0,2,s,2,s,1,574,1,1092860,1.49E+12,1.49E+12,1.49E+12,42,31,2,2
224,224,APRespITI,2,225,44,224,3,1,0,4,l,4,0,0,574,0,1092860,1.49E+12,1.49E+12,1.49E+12,42,31,2,4
225,225,APResp,2,226,45,225,3,1,0,3,k,3,k,1,514,1,1092860,1.49E+12,1.49E+12,1.49E+12,43,31,2,3
226,226,APResp,2,227,46,226,3,1,0,2,s,2,s,1,497,1,1092860,1.49E+12,1.49E+12,1.49E+12,44,31,2,2
227,227,APResp,2,228,47,227,3,1,0,4,l,4,l,1,569,1,1092860,1.49E+12,1.49E+12,1.49E+12,45,31,2,4
228,228,APResp,2,229,48,228,3,1,0,1,a,1,a,1,552,1,1092860,1.49E+12,1.49E+12,1.49E+12,46,31,2,1
229,229,APResp,2,230,49,229,3,0,1,6,k,3,k,1,569,1,1092860,1.49E+12,1.49E+12,1.49E+12,47,31,2,1
230,230,APResp,2,231,50,230,3,1,0,2,s,2,s,1,516,1,1092860,1.49E+12,1.49E+12,1.49E+12,48,31,2,2
231,231,APResp,2,232,51,231,3,1,0,3,k,3,k,1,431,1,1092860,1.49E+12,1.49E+12,1.49E+12,49,31,2,3
232,232,APResp,2,233,52,232,3,1,0,1,a,1,a,1,539,1,1092860,1.49E+12,1.49E+12,1.49E+12,50,31,2,1
233,233,APRespITI,2,234,53,233,3,1,0,2,s,2,0,0,539,0,1092860,1.49E+12,1.49E+12,1.49E+12,50,31,2,2
234,234,APResp,2,235,54,234,3,1,0,1,a,1,a,1,579,1,1092860,1.49E+12,1.49E+12,1.49E+12,51,31,2,1
235,235,APResp,2,236,55,235,3,1,0,4,l,4,l,1,562,1,1092860,1.49E+12,1.49E+12,1.49E+12,52,31,2,4
236,236,APResp,2,237,56,236,3,1,0,1,a,1,a,1,623,1,1092860,1.49E+12,1.49E+12,1.49E+12,53,31,2,1
237,237,APResp,2,238,57,237,3,1,0,2,s,2,s,1,537,1,1092860,1.49E+12,1.49E+12,1.49E+12,54,31,2,2
238,238,APResp,2,239,58,238,3,1,0,1,a,1,a,1,610,1,1092860,1.49E+12,1.49E+12,1.49E+12,55,31,2,1
239,239,APResp,2,240,59,239,3,1,0,2,s,2,s,1,580,1,1092860,1.49E+12,1.49E+12,1.49E+12,56,31,2,2
0,0,APRespITI,3,1,0,0,0,1,0,2,s,2,0,0,,0,4907,1.49E+12,1.49E+12,,0,32,0,2
1,1,APResp,3,2,1,1,0,1,0,3,k,3,k,1,399,1,4907,1.49E+12,1.49E+12,1.49E+12,1,32,2,3
2,2,APResp,3,3,2,2,0,1,0,2,s,2,s,1,505,1,4907,1.49E+12,1.49E+12,1.49E+12,2,32,2,2
3,3,APResp,3,4,3,3,0,1,0,3,k,3,k,1,573,1,4907,1.49E+12,1.49E+12,1.49E+12,3,32,2,3
4,4,APResp,3,5,4,4,0,1,0,1,a,1,a,1,387,1,4907,1.49E+12,1.49E+12,1.49E+12,4,32,2,1
5,5,APResp,3,6,5,5,0,1,0,2,s,2,s,1,493,1,4907,1.49E+12,1.49E+12,1.49E+12,5,32,2,2
6,6,APResp,3,7,6,6,0,1,0,4,l,4,l,1,553,1,4907,1.49E+12,1.49E+12,1.49E+12,6,32,2,4
7,7,APResp,3,8,7,7,0,1,0,3,k,3,k,1,622,1,4907,1.49E+12,1.49E+12,1.49E+12,7,32,2,3
8,8,APResp,3,9,8,8,0,0,1,6,k,3,k,1,586,1,4907,1.49E+12,1.49E+12,1.49E+12,8,32,2,1
9,9,APResp,3,10,9,9,0,0,1,16,k,3,k,1,509,1,4907,1.49E+12,1.49E+12,1.49E+12,9,32,2,4
10,10,APResp,3,11,10,10,0,0,1,10,l,4,l,1,618,1,4907,1.49E+12,1.49E+12,1.49E+12,10,32,2,2
11,11,APResp,3,12,11,11,0,1,0,4,l,4,l,1,549,1,4907,1.49E+12,1.49E+12,1.49E+12,11,32,2,4
12,12,APResp,3,13,12,12,0,1,0,1,a,1,a,1,634,1,4907,1.49E+12,1.49E+12,1.49E+12,12,32,2,1
13,13,APResp,3,14,13,13,0,1,0,3,k,3,k,1,646,1,4907,1.49E+12,1.49E+12,1.49E+12,13,32,2,3
14,14,APResp,3,15,14,14,0,1,0,1,a,1,a,1,481,1,4907,1.49E+12,1.49E+12,1.49E+12,14,32,2,1
15,15,APResp,3,16,15,15,0,0,1,12,s,2,s,1,501,1,4907,1.49E+12,1.49E+12,1.49E+12,15,32,2,3
16,16,APResp,3,17,16,16,0,1,0,2,s,2,s,1,571,1,4907,1.49E+12,1.49E+12,1.49E+12,16,32,2,2
17,17,APResp,3,18,17,17,0,1,0,4,l,4,l,1,525,1,4907,1.49E+12,1.49E+12,1.49E+12,17,32,2,4
18,18,APResp,3,19,18,18,0,0,1,8,a,1,a,1,513,1,4907,1.49E+12,1.49E+12,1.49E+12,18,32,2,2
19,19,APResp,3,20,19,19,0,1,0,3,k,3,k,1,574,1,4907,1.49E+12,1.49E+12,1.49E+12,19,32,2,3
20,20,APResp,3,21,20,20,0,1,0,2,s,2,s,1,522,1,4907,1.49E+12,1.49E+12,1.49E+12,20,32,2,2
21,21,APResp,3,22,21,21,0,0,1,9,k,3,k,1,557,1,4907,1.49E+12,1.49E+12,1.49E+12,21,32,2,2
22,22,APResp,3,23,22,22,0,1,0,2,s,2,s,1,482,1,4907,1.49E+12,1.49E+12,1.49E+12,22,32,2,2
23,23,APResp,3,24,23,23,0,1,0,3,k,3,k,1,549,1,4907,1.49E+12,1.49E+12,1.49E+12,23,32,2,3
24,24,APResp,3,25,24,24,0,1,0,2,s,2,s,1,626,1,4907,1.49E+12,1.49E+12,1.49E+12,24,32,2,2
25,25,APResp,3,26,25,25,0,1,0,1,a,1,a,1,703,1,4907,1.49E+12,1.49E+12,1.49E+12,25,32,2,1
26,26,APResp,3,27,26,26,0,1,0,4,l,4,l,1,561,1,4907,1.49E+12,1.49E+12,1.49E+12,26,32,2,4
27,27,APResp,3,28,27,27,0,1,0,3,k,3,k,1,606,1,4907,1.49E+12,1.49E+12,1.49E+12,27,32,2,3
28,28,APResp,3,29,28,28,0,0,1,14,a,1,a,1,579,1,4907,1.49E+12,1.49E+12,1.49E+12,28,32,2,4
29,29,APResp,3,30,29,29,0,0,1,15,s,2,s,1,613,1,4907,1.49E+12,1.49E+12,1.49E+12,29,32,2,4
30,30,APResp,3,31,30,30,0,0,1,7,l,4,l,1,633,1,4907,1.49E+12,1.49E+12,1.49E+12,30,32,2,1
31,31,APResp,3,32,31,31,0,1,0,4,l,4,l,1,591,1,4907,1.49E+12,1.49E+12,1.49E+12,31,32,2,4
32,32,APResp,3,33,32,32,0,1,0,1,a,1,a,1,520,1,4907,1.49E+12,1.49E+12,1.49E+12,32,32,2,1
33,33,APResp,3,34,33,33,0,1,0,2,s,2,s,1,565,1,4907,1.49E+12,1.49E+12,1.49E+12,33,32,2,2
34,34,APResp,3,35,34,34,0,1,0,4,l,4,l,1,522,1,4907,1.49E+12,1.49E+12,1.49E+12,34,32,2,4
35,35,APResp,3,36,35,35,0,1,0,1,a,1,a,1,566,1,4907,1.49E+12,1.49E+12,1.49E+12,35,32,2,1
36,36,APResp,3,37,36,36,0,1,0,4,l,4,l,1,697,1,4907,1.49E+12,1.49E+12,1.49E+12,36,32,2,4
37,37,APResp,3,38,37,37,0,1,0,1,a,1,a,1,566,1,4907,1.49E+12,1.49E+12,1.49E+12,37,32,2,1
38,38,APResp,3,39,38,38,0,1,0,3,k,3,k,1,673,1,4907,1.49E+12,1.49E+12,1.49E+12,38,32,2,3
39,39,APResp,3,40,39,39,0,1,0,1,a,1,a,1,622,1,4907,1.49E+12,1.49E+12,1.49E+12,39,32,2,1
40,40,APResp,3,41,40,40,0,1,0,4,l,4,l,1,595,1,4907,1.49E+12,1.49E+12,1.49E+12,40,32,2,4
41,41,APResp,3,42,41,41,0,1,0,1,a,1,a,1,557,1,4907,1.49E+12,1.49E+12,1.49E+12,41,32,2,1
42,42,APRespITI,3,43,42,42,0,0,1,5,s,2,0,0,557,0,4907,1.49E+12,1.49E+12,1.49E+12,41,32,2,1
43,43,APResp,3,44,43,43,0,0,1,13,l,4,l,1,575,1,4907,1.49E+12,1.49E+12,1.49E+12,42,32,2,3
44,44,APResp,3,45,44,44,0,1,0,4,l,4,l,1,521,1,4907,1.49E+12,1.49E+12,1.49E+12,43,32,2,4
45,45,APResp,3,46,45,45,0,1,0,2,s,2,s,1,509,1,4907,1.49E+12,1.49E+12,1.49E+12,44,32,2,2
46,46,APResp,3,47,46,46,0,1,0,4,l,4,l,1,514,1,4907,1.49E+12,1.49E+12,1.49E+12,45,32,2,4
47,47,APResp,3,48,47,47,0,1,0,3,k,3,k,1,582,1,4907,1.49E+12,1.49E+12,1.49E+12,46,32,2,3
48,48,APResp,3,49,48,48,0,1,0,2,s,2,s,1,537,1,4907,1.49E+12,1.49E+12,1.49E+12,47,32,2,2
49,49,APResp,3,50,49,49,0,0,1,11,a,1,a,1,534,1,4907,1.49E+12,1.49E+12,1.49E+12,48,32,2,3
50,50,APResp,3,51,50,50,0,1,0,1,a,1,a,1,489,1,4907,1.49E+12,1.49E+12,1.49E+12,49,32,2,1
51,51,APResp,3,52,51,51,0,1,0,2,s,2,s,1,550,1,4907,1.49E+12,1.49E+12,1.49E+12,50,32,2,2
52,52,APRespITI,3,53,52,52,0,1,0,3,k,3,0,0,550,0,4907,1.49E+12,1.49E+12,1.49E+12,50,32,2,3
53,53,APResp,3,54,53,53,0,1,0,1,a,1,a,1,533,1,4907,1.49E+12,1.49E+12,1.49E+12,51,32,2,1
54,54,APResp,3,55,54,54,0,1,0,2,s,2,s,1,545,1,4907,1.49E+12,1.49E+12,1.49E+12,52,32,2,2
55,55,APResp,3,56,55,55,0,1,0,4,l,4,l,1,503,1,4907,1.49E+12,1.49E+12,1.49E+12,53,32,2,4
56,56,APResp,3,57,56,56,0,1,0,1,a,1,a,1,489,1,4907,1.49E+12,1.49E+12,1.49E+12,54,32,2,1
57,57,APResp,3,58,57,57,0,1,0,3,k,3,k,1,533,1,4907,1.49E+12,1.49E+12,1.49E+12,55,32,2,3
58,58,APResp,3,59,58,58,0,1,0,4,l,4,l,1,570,1,4907,1.49E+12,1.49E+12,1.49E+12,56,32,2,4
59,59,APResp,3,60,59,59,0,1,0,3,k,3,k,1,502,1,4907,1.49E+12,1.49E+12,1.49E+12,57,32,2,3
60,60,APResp,3,61,0,60,1,0,1,12,s,2,s,1,482,1,322741,1.49E+12,1.49E+12,1.49E+12,1,32,0,3
61,61,APResp,3,62,1,61,1,1,0,2,s,2,s,1,535,1,322741,1.49E+12,1.49E+12,1.49E+12,2,32,2,2
62,62,APResp,3,63,2,62,1,0,1,10,l,4,l,1,577,1,322741,1.49E+12,1.49E+12,1.49E+12,3,32,2,2
63,63,APRespITI,3,64,3,63,1,1,0,4,l,4,0,0,577,0,322741,1.49E+12,1.49E+12,1.49E+12,3,32,2,4
64,64,APResp,3,65,4,64,1,0,1,7,l,4,l,1,443,1,322741,1.49E+12,1.49E+12,1.49E+12,4,32,2,1
65,65,APResp,3,66,5,65,1,1,0,2,s,2,s,1,469,1,322741,1.49E+12,1.49E+12,1.49E+12,5,32,2,2
66,66,APResp,3,67,6,66,1,1,0,4,l,4,l,1,505,1,322741,1.49E+12,1.49E+12,1.49E+12,6,32,2,4
67,67,APResp,3,68,7,67,1,1,0,1,a,1,a,1,511,1,322741,1.49E+12,1.49E+12,1.49E+12,7,32,2,1
68,68,APResp,3,69,8,68,1,1,0,4,l,4,l,1,498,1,322741,1.49E+12,1.49E+12,1.49E+12,8,32,2,4
69,69,APResp,3,70,9,69,1,1,0,3,k,3,s,0,469,2,322741,1.49E+12,1.49E+12,1.49E+12,8,32,2,3
70,70,APResp,3,71,10,70,1,1,0,2,s,2,s,1,490,1,322741,1.49E+12,1.49E+12,1.49E+12,9,32,2,2
71,71,APResp,3,72,11,71,1,1,0,1,a,1,a,1,462,1,322741,1.49E+12,1.49E+12,1.49E+12,10,32,2,1
72,72,APResp,3,73,12,72,1,1,0,4,l,4,l,1,521,1,322741,1.49E+12,1.49E+12,1.49E+12,11,32,2,4
73,73,APResp,3,74,13,73,1,1,0,2,s,2,s,1,518,1,322741,1.49E+12,1.49E+12,1.49E+12,12,32,2,2
74,74,APResp,3,75,14,74,1,1,0,3,k,3,k,1,521,1,322741,1.49E+12,1.49E+12,1.49E+12,13,32,2,3
75,75,APResp,3,76,15,75,1,1,0,4,l,4,l,1,510,1,322741,1.49E+12,1.49E+12,1.49E+12,14,32,2,4
76,76,APResp,3,77,16,76,1,1,0,2,s,2,s,1,515,1,322741,1.49E+12,1.49E+12,1.49E+12,15,32,2,2
77,77,APResp,3,78,17,77,1,1,0,1,a,1,a,1,517,1,322741,1.49E+12,1.49E+12,1.49E+12,16,32,2,1
78,78,APResp,3,79,18,78,1,1,0,4,l,4,l,1,465,1,322741,1.49E+12,1.49E+12,1.49E+12,17,32,2,4
79,79,APResp,3,80,19,79,1,0,1,11,a,1,a,1,503,1,322741,1.49E+12,1.49E+12,1.49E+12,18,32,2,3
80,80,APResp,3,81,20,80,1,0,1,8,a,1,a,1,490,1,322741,1.49E+12,1.49E+12,1.49E+12,19,32,2,2
81,81,APResp,3,82,21,81,1,1,0,2,s,2,s,1,549,1,322741,1.49E+12,1.49E+12,1.49E+12,20,32,2,2
82,82,APResp,3,83,22,82,1,1,0,3,k,3,k,1,594,1,322741,1.49E+12,1.49E+12,1.49E+12,21,32,2,3
83,83,APResp,3,84,23,83,1,1,0,2,s,2,s,1,510,1,322741,1.49E+12,1.49E+12,1.49E+12,22,32,2,2
84,84,APResp,3,85,24,84,1,1,0,1,a,1,a,1,465,1,322741,1.49E+12,1.49E+12,1.49E+12,23,32,2,1
85,85,APResp,3,86,25,85,1,1,0,4,l,4,l,1,367,1,322741,1.49E+12,1.49E+12,1.49E+12,24,32,2,4
86,86,APResp,3,87,26,86,1,0,1,6,k,3,k,1,545,1,322741,1.49E+12,1.49E+12,1.49E+12,25,32,2,1
87,87,APResp,3,88,27,87,1,0,1,5,s,2,s,1,654,1,322741,1.49E+12,1.49E+12,1.49E+12,26,32,2,1
88,88,APResp,3,89,28,88,1,1,0,1,a,1,a,1,555,1,322741,1.49E+12,1.49E+12,1.49E+12,27,32,2,1
89,89,APResp,3,90,29,89,1,1,0,2,s,2,s,1,501,1,322741,1.49E+12,1.49E+12,1.49E+12,28,32,2,2
90,90,APResp,3,91,30,90,1,1,0,4,l,4,l,1,433,1,322741,1.49E+12,1.49E+12,1.49E+12,29,32,2,4
91,91,APResp,3,92,31,91,1,1,0,3,k,3,k,1,575,1,322741,1.49E+12,1.49E+12,1.49E+12,30,32,2,3
92,92,APResp,3,93,32,92,1,1,0,2,s,2,s,1,585,1,322741,1.49E+12,1.49E+12,1.49E+12,31,32,2,2
93,93,APResp,3,94,33,93,1,1,0,1,a,1,a,1,493,1,322741,1.49E+12,1.49E+12,1.49E+12,32,32,2,1
94,94,APResp,3,95,34,94,1,1,0,4,l,4,l,1,530,1,322741,1.49E+12,1.49E+12,1.49E+12,33,32,2,4
95,95,APResp,3,96,35,95,1,1,0,3,k,3,k,1,542,1,322741,1.49E+12,1.49E+12,1.49E+12,34,32,2,3
96,96,APResp,3,97,36,96,1,1,0,2,s,2,s,1,593,1,322741,1.49E+12,1.49E+12,1.49E+12,35,32,2,2
97,97,APResp,3,98,37,97,1,1,0,1,a,1,a,1,518,1,322741,1.49E+12,1.49E+12,1.49E+12,36,32,2,1
98,98,APResp,3,99,38,98,1,0,1,13,l,4,l,1,498,1,322741,1.49E+12,1.49E+12,1.49E+12,37,32,2,3
99,99,APResp,3,100,39,99,1,0,1,9,k,3,k,1,534,1,322741,1.49E+12,1.49E+12,1.49E+12,38,32,2,2
100,100,APResp,3,101,40,100,1,1,0,3,k,3,k,1,474,1,322741,1.49E+12,1.49E+12,1.49E+12,39,32,2,3
101,101,APResp,3,102,41,101,1,1,0,4,l,4,l,1,549,1,322741,1.49E+12,1.49E+12,1.49E+12,40,32,2,4
102,102,APResp,3,103,42,102,1,1,0,1,a,1,a,1,474,1,322741,1.49E+12,1.49E+12,1.49E+12,41,32,2,1
103,103,APResp,3,104,43,103,1,0,1,14,a,1,a,1,567,1,322741,1.49E+12,1.49E+12,1.49E+12,42,32,2,4
104,104,APResp,3,105,44,104,1,1,0,2,s,2,s,1,553,1,322741,1.49E+12,1.49E+12,1.49E+12,43,32,2,2
105,105,APResp,3,106,45,105,1,1,0,1,a,1,a,1,501,1,322741,1.49E+12,1.49E+12,1.49E+12,44,32,2,1
106,106,APResp,3,107,46,106,1,1,0,3,k,3,k,1,587,1,322741,1.49E+12,1.49E+12,1.49E+12,45,32,2,3
107,107,APResp,3,108,47,107,1,0,1,16,k,3,k,1,494,1,322741,1.49E+12,1.49E+12,1.49E+12,46,32,2,4
108,108,APResp,3,109,48,108,1,1,0,3,k,3,k,1,521,1,322741,1.49E+12,1.49E+12,1.49E+12,47,32,2,3
109,109,APResp,3,110,49,109,1,0,1,15,s,2,s,1,542,1,322741,1.49E+12,1.49E+12,1.49E+12,48,32,2,4
110,110,APResp,3,111,50,110,1,1,0,1,a,1,a,1,401,1,322741,1.49E+12,1.49E+12,1.49E+12,49,32,2,1
111,111,APResp,3,112,51,111,1,1,0,3,k,3,k,1,565,1,322741,1.49E+12,1.49E+12,1.49E+12,50,32,2,3
112,112,APResp,3,113,52,112,1,1,0,2,s,2,s,1,529,1,322741,1.49E+12,1.49E+12,1.49E+12,51,32,2,2
113,113,APResp,3,114,53,113,1,1,0,4,l,4,l,1,500,1,322741,1.49E+12,1.49E+12,1.49E+12,52,32,2,4
114,114,APResp,3,115,54,114,1,1,0,3,k,3,k,1,561,1,322741,1.49E+12,1.49E+12,1.49E+12,53,32,2,3
115,115,APResp,3,116,55,115,1,1,0,4,l,4,l,1,510,1,322741,1.49E+12,1.49E+12,1.49E+12,54,32,2,4
116,116,APResp,3,117,56,116,1,1,0,3,k,3,k,1,504,1,322741,1.49E+12,1.49E+12,1.49E+12,55,32,2,3
117,117,APResp,3,118,57,117,1,1,0,1,a,1,a,1,492,1,322741,1.49E+12,1.49E+12,1.49E+12,56,32,2,1
118,118,APResp,3,119,58,118,1,1,0,3,k,3,k,1,562,1,322741,1.49E+12,1.49E+12,1.49E+12,57,32,2,3
119,119,APResp,3,120,59,119,1,1,0,1,a,1,a,1,492,1,322741,1.49E+12,1.49E+12,1.49E+12,58,32,2,1
120,120,APResp,3,121,0,120,2,1,0,3,k,3,k,1,550,1,664593,1.49E+12,1.49E+12,1.49E+12,1,32,0,3
121,121,APResp,3,122,1,121,2,1,0,4,l,4,l,1,540,1,664593,1.49E+12,1.49E+12,1.49E+12,2,32,2,4
122,122,APResp,3,123,2,122,2,0,1,16,k,3,k,1,527,1,664593,1.49E+12,1.49E+12,1.49E+12,3,32,2,4
123,123,APResp,3,124,3,123,2,1,0,2,s,2,s,1,522,1,664593,1.49E+12,1.49E+12,1.49E+12,4,32,2,2
124,124,APResp,3,125,4,124,2,1,0,3,k,3,k,1,511,1,664593,1.49E+12,1.49E+12,1.49E+12,5,32,2,3
125,125,APResp,3,126,5,125,2,0,1,13,l,4,l,1,515,1,664593,1.49E+12,1.49E+12,1.49E+12,6,32,2,3
126,126,APResp,3,127,6,126,2,1,0,4,l,4,l,1,519,1,664593,1.49E+12,1.49E+12,1.49E+12,7,32,2,4
127,127,APResp,3,128,7,127,2,1,0,2,s,2,s,1,515,1,664593,1.49E+12,1.49E+12,1.49E+12,8,32,2,2
128,128,APResp,3,129,8,128,2,0,1,14,a,1,a,1,526,1,664593,1.49E+12,1.49E+12,1.49E+12,9,32,2,4
129,129,APResp,3,130,9,129,2,0,1,9,k,3,k,1,523,1,664593,1.49E+12,1.49E+12,1.49E+12,10,32,2,2
130,130,APResp,3,131,10,130,2,0,1,7,l,4,l,1,496,1,664593,1.49E+12,1.49E+12,1.49E+12,11,32,2,1
131,131,APResp,3,132,11,131,2,1,0,1,a,1,a,1,514,1,664593,1.49E+12,1.49E+12,1.49E+12,12,32,2,1
132,132,APResp,3,133,12,132,2,0,1,5,s,2,s,1,550,1,664593,1.49E+12,1.49E+12,1.49E+12,13,32,2,1
133,133,APResp,3,134,13,133,2,1,0,1,a,1,a,1,524,1,664593,1.49E+12,1.49E+12,1.49E+12,14,32,2,1
134,134,APResp,3,135,14,134,2,1,0,2,s,2,s,1,495,1,664593,1.49E+12,1.49E+12,1.49E+12,15,32,2,2
135,135,APResp,3,136,15,135,2,1,0,1,a,1,a,1,506,1,664593,1.49E+12,1.49E+12,1.49E+12,16,32,2,1
136,136,APResp,3,137,16,136,2,1,0,3,k,3,k,1,519,1,664593,1.49E+12,1.49E+12,1.49E+12,17,32,2,3
137,137,APResp,3,138,17,137,2,1,0,4,l,4,l,1,491,1,664593,1.49E+12,1.49E+12,1.49E+12,18,32,2,4
138,138,APResp,3,139,18,138,2,0,1,15,s,2,s,1,526,1,664593,1.49E+12,1.49E+12,1.49E+12,19,32,2,4
139,139,APResp,3,140,19,139,2,1,0,4,l,4,l,1,476,1,664593,1.49E+12,1.49E+12,1.49E+12,20,32,2,4
140,140,APResp,3,141,20,140,2,1,0,1,a,1,a,1,558,1,664593,1.49E+12,1.49E+12,1.49E+12,21,32,2,1
