,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,CongruentCounter,IncongruentCounter,StimPresented,StimProbAll,TrialType,CongruentNumber,IncongruentNumber,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep,Sequential
95,95,SCTResp,4,96,15,95,1,0,1,2,1,1,2,9,m,4,m,1,631,0,417767,1.49E+12,1.49E+12,1.49E+12,16,69,2,1
96,96,SCTResp,4,97,16,96,1,0,1,3,6,1,2,13,x,2,n,0,740,0,417767,1.49E+12,1.49E+12,1.49E+12,16,69,0,0
97,97,SCTResp,4,98,17,97,1,0,1,2,1,1,2,7,x,2,x,1,664,0,417767,1.49E+12,1.49E+12,1.49E+12,17,69,0,0
98,98,SCTResp,4,99,18,98,1,0,1,1,0,1,2,10,x,2,x,1,798,0,417767,1.49E+12,1.49E+12,1.49E+12,18,69,0,0
99,99,SCTResp,4,100,19,99,1,1,0,1,4,2,3,10,x,2,x,1,613,0,417767,1.49E+12,1.49E+12,1.49E+12,19,69,2,2
100,100,SCTResp,4,101,20,100,1,0,1,2,1,1,3,5,n,3,n,1,647,0,417767,1.49E+12,1.49E+12,1.49E+12,20,69,2,1
101,101,SCTResp,4,102,21,101,1,1,0,1,4,2,4,5,m,4,m,1,673,0,417767,1.49E+12,1.49E+12,1.49E+12,21,69,2,2
102,102,SCTResp,4,103,22,102,1,1,0,3,2,2,3,5,x,2,x,1,749,0,417767,1.49E+12,1.49E+12,1.49E+12,22,69,0,0
103,103,SCTResp,4,104,23,103,1,1,0,1,4,2,1,5,z,1,z,1,557,0,417767,1.49E+12,1.49E+12,1.49E+12,23,69,0,0
104,104,SCTResp,4,105,24,104,1,0,1,4,7,1,1,12,z,1,z,1,560,0,417767,1.49E+12,1.49E+12,1.49E+12,24,69,2,1
105,105,SCTResp,4,106,25,105,1,1,0,1,4,2,2,12,n,3,n,1,703,0,417767,1.49E+12,1.49E+12,1.49E+12,25,69,2,2
106,106,SCTResp,4,107,26,106,1,1,0,4,3,2,1,12,z,1,z,1,551,0,417767,1.49E+12,1.49E+12,1.49E+12,26,69,0,0
107,107,SCTResp,4,108,27,107,1,0,1,2,1,1,1,5,n,3,n,1,719,0,417767,1.49E+12,1.49E+12,1.49E+12,27,69,2,1
108,108,SCTResp,4,109,28,108,1,1,0,3,2,2,4,5,m,4,m,1,547,0,417767,1.49E+12,1.49E+12,1.49E+12,28,69,2,2
109,109,SCTResp,4,110,29,109,1,0,1,4,7,1,4,7,x,2,x,1,704,0,417767,1.49E+12,1.49E+12,1.49E+12,29,69,2,1
110,110,SCTResp,4,111,30,110,1,1,0,3,2,2,3,7,x,2,x,1,712,0,417767,1.49E+12,1.49E+12,1.49E+12,30,69,2,2
111,111,SCTResp,4,112,31,111,1,0,1,4,7,1,3,14,n,3,n,1,679,0,417767,1.49E+12,1.49E+12,1.49E+12,31,69,2,1
112,112,SCTResp,4,113,32,112,1,1,0,1,4,2,1,14,z,1,z,1,826,0,417767,1.49E+12,1.49E+12,1.49E+12,32,69,2,2
113,113,SCTResp,4,114,33,113,1,0,1,4,7,1,1,6,m,4,m,1,587,0,417767,1.49E+12,1.49E+12,1.49E+12,33,69,2,1
114,114,SCTRespITI,4,115,34,114,1,0,1,3,6,1,1,12,z,1,0,0,587,0,417767,1.49E+12,1.49E+12,1.49E+12,33,69,0,0
115,115,SCTResp,4,116,35,115,1,1,0,3,2,2,2,12,n,3,n,1,657,0,417767,1.49E+12,1.49E+12,1.49E+12,34,69,2,2
116,116,SCTResp,4,117,36,116,1,0,1,1,0,1,2,8,z,1,z,1,524,0,417767,1.49E+12,1.49E+12,1.49E+12,35,69,2,1
117,117,SCTResp,4,118,37,117,1,1,0,2,5,2,1,8,z,1,z,1,435,0,417767,1.49E+12,1.49E+12,1.49E+12,36,69,2,2
118,118,SCTResp,4,119,38,118,1,1,0,2,5,2,3,8,x,2,n,0,671,0,417767,1.49E+12,1.49E+12,1.49E+12,36,69,0,0
119,119,SCTResp,4,120,39,119,1,1,0,1,4,2,2,8,n,3,n,1,739,0,417767,1.49E+12,1.49E+12,1.49E+12,37,69,0,0
120,120,SCTResp,4,121,40,120,1,1,0,2,5,2,1,8,z,1,z,1,541,0,417767,1.49E+12,1.49E+12,1.49E+12,38,69,0,0
121,121,SCTResp,4,122,41,121,1,0,1,4,7,1,1,6,m,4,m,1,701,0,417767,1.49E+12,1.49E+12,1.49E+12,39,69,2,1
122,122,SCTResp,4,123,42,122,1,1,0,2,5,2,2,6,n,3,n,1,744,0,417767,1.49E+12,1.49E+12,1.49E+12,40,69,2,2
123,123,SCTResp,4,124,43,123,1,0,1,3,6,1,2,13,x,2,x,1,620,0,417767,1.49E+12,1.49E+12,1.49E+12,41,69,2,1
124,124,SCTResp,4,125,44,124,1,1,0,4,3,2,3,13,x,2,x,1,520,0,417767,1.49E+12,1.49E+12,1.49E+12,42,69,2,2
125,125,SCTResp,4,126,45,125,1,1,0,3,2,2,2,13,n,3,n,1,809,0,417767,1.49E+12,1.49E+12,1.49E+12,43,69,0,0
126,126,SCTResp,4,127,46,126,1,0,1,4,7,1,2,10,x,2,x,1,559,0,417767,1.49E+12,1.49E+12,1.49E+12,44,69,2,1
127,127,SCTResp,4,128,47,127,1,0,1,4,7,1,2,14,n,3,n,1,620,0,417767,1.49E+12,1.49E+12,1.49E+12,45,69,0,0
128,128,SCTResp,4,129,48,128,1,0,1,2,1,1,2,16,m,4,m,1,524,0,417767,1.49E+12,1.49E+12,1.49E+12,46,69,0,0
129,129,SCTResp,4,130,49,129,1,0,1,3,6,1,2,14,n,3,n,1,597,0,417767,1.49E+12,1.49E+12,1.49E+12,47,69,0,0
130,130,SCTResp,4,131,50,130,1,0,1,4,7,1,2,16,m,4,m,1,497,0,417767,1.49E+12,1.49E+12,1.49E+12,48,69,0,0
131,131,SCTResp,4,132,51,131,1,1,0,2,5,2,4,16,m,4,m,1,475,0,417767,1.49E+12,1.49E+12,1.49E+12,49,69,2,2
132,132,SCTResp,4,133,52,132,1,1,0,1,4,2,1,16,z,1,z,1,535,0,417767,1.49E+12,1.49E+12,1.49E+12,50,69,0,0
133,133,SCTResp,4,134,53,133,1,0,1,1,0,1,1,15,z,1,z,1,531,0,417767,1.49E+12,1.49E+12,1.49E+12,51,69,2,1
134,134,SCTResp,4,135,54,134,1,0,1,1,0,1,1,13,x,2,x,1,614,0,417767,1.49E+12,1.49E+12,1.49E+12,52,69,0,0
135,135,SCTResp,4,136,55,135,1,1,0,1,4,2,4,13,m,4,m,1,486,0,417767,1.49E+12,1.49E+12,1.49E+12,53,69,2,2
136,136,SCTResp,4,137,56,136,1,1,0,3,2,2,2,13,n,3,x,0,538,0,417767,1.49E+12,1.49E+12,1.49E+12,53,69,0,0
137,137,SCTResp,4,138,57,137,1,1,0,4,3,2,3,13,x,2,x,1,567,0,417767,1.49E+12,1.49E+12,1.49E+12,54,69,0,0
138,138,SCTResp,4,139,58,138,1,0,1,3,6,1,3,10,x,2,x,1,569,0,417767,1.49E+12,1.49E+12,1.49E+12,55,69,2,1
139,139,SCTResp,4,140,59,139,1,1,0,4,3,2,2,10,n,3,n,1,746,0,417767,1.49E+12,1.49E+12,1.49E+12,56,69,2,2
140,140,SCTResp,4,141,60,140,1,0,1,3,6,1,2,6,m,4,m,1,558,0,417767,1.49E+12,1.49E+12,1.49E+12,57,69,2,1
141,141,SCTResp,4,142,61,141,1,1,0,3,2,2,4,6,m,4,m,1,535,0,417767,1.49E+12,1.49E+12,1.49E+12,58,69,2,2
142,142,SCTResp,4,143,62,142,1,1,0,3,2,2,3,6,x,2,x,1,652,0,417767,1.49E+12,1.49E+12,1.49E+12,59,69,0,0
143,143,SCTResp,4,144,63,143,1,0,1,1,0,1,3,13,x,2,x,1,511,0,417767,1.49E+12,1.49E+12,1.49E+12,60,69,2,1
144,144,SCTResp,4,145,64,144,1,1,0,4,3,2,1,13,z,1,z,1,554,0,417767,1.49E+12,1.49E+12,1.49E+12,61,69,2,2
145,145,SCTResp,4,146,65,145,1,0,1,2,1,1,1,6,m,4,m,1,634,0,417767,1.49E+12,1.49E+12,1.49E+12,62,69,2,1
146,146,SCTResp,4,147,66,146,1,0,1,1,0,1,1,11,n,3,n,1,876,0,417767,1.49E+12,1.49E+12,1.49E+12,63,69,0,0
147,147,SCTResp,4,148,67,147,1,1,0,3,2,2,4,11,m,4,m,1,523,0,417767,1.49E+12,1.49E+12,1.49E+12,64,69,2,2
148,148,SCTResp,4,149,68,148,1,0,1,1,0,1,4,15,z,1,z,1,567,0,417767,1.49E+12,1.49E+12,1.49E+12,65,69,2,1
149,149,SCTResp,4,150,69,149,1,0,1,3,6,1,4,12,z,1,z,1,581,0,417767,1.49E+12,1.49E+12,1.49E+12,66,69,0,0
150,150,SCTResp,4,151,70,150,1,1,0,4,3,2,3,12,x,2,x,1,561,0,417767,1.49E+12,1.49E+12,1.49E+12,67,69,2,2
151,151,SCTResp,4,152,71,151,1,0,1,2,1,1,3,14,n,3,n,1,673,0,417767,1.49E+12,1.49E+12,1.49E+12,68,69,2,1
152,152,SCTResp,4,153,72,152,1,0,1,2,1,1,3,11,n,3,n,1,526,0,417767,1.49E+12,1.49E+12,1.49E+12,69,69,0,0
153,153,SCTResp,4,154,73,153,1,0,1,3,6,1,3,7,x,2,z,0,636,0,417767,1.49E+12,1.49E+12,1.49E+12,69,69,0,0
154,154,SCTResp,4,155,74,154,1,0,1,1,0,1,3,15,z,1,z,1,491,0,417767,1.49E+12,1.49E+12,1.49E+12,70,69,0,0
155,155,SCTResp,4,156,75,155,1,0,1,1,0,1,3,9,m,4,m,1,587,0,417767,1.49E+12,1.49E+12,1.49E+12,71,69,0,0
156,156,SCTResp,4,157,76,156,1,0,1,4,7,1,3,8,z,1,z,1,470,0,417767,1.49E+12,1.49E+12,1.49E+12,72,69,0,0
157,157,SCTResp,4,158,77,157,1,1,0,2,5,2,1,8,z,1,z,1,580,0,417767,1.49E+12,1.49E+12,1.49E+12,73,69,2,2
158,158,SCTResp,4,159,78,158,1,1,0,3,2,2,4,8,m,4,m,1,533,0,417767,1.49E+12,1.49E+12,1.49E+12,74,69,0,0
159,159,SCTResp,4,160,79,159,1,0,1,2,1,1,4,16,m,4,m,1,754,0,417767,1.49E+12,1.49E+12,1.49E+12,75,69,2,1
0,0,SCTResp,3,1,0,0,0,0,1,4,7,1,,6,m,4,m,1,549,0,3919,1.49E+12,1.49E+12,1.49E+12,1,70,0,0
1,1,SCTResp,3,2,1,1,0,0,1,3,6,1,,11,n,3,n,1,565,0,3919,1.49E+12,1.49E+12,1.49E+12,2,70,0,0
2,2,SCTResp,3,3,2,2,0,1,0,3,2,2,2,11,n,3,n,1,516,0,3919,1.49E+12,1.49E+12,1.49E+12,3,70,2,2
3,3,SCTResp,3,4,3,3,0,1,0,3,2,2,3,11,x,2,x,1,484,0,3919,1.49E+12,1.49E+12,1.49E+12,4,70,0,0
4,4,SCTResp,3,5,4,4,0,1,0,1,4,2,2,11,n,3,n,1,576,0,3919,1.49E+12,1.49E+12,1.49E+12,5,70,0,0
5,5,SCTResp,3,6,5,5,0,0,1,1,0,1,2,16,m,4,m,1,804,0,3919,1.49E+12,1.49E+12,1.49E+12,6,70,2,1
6,6,SCTResp,3,7,6,6,0,1,0,2,5,2,4,16,m,4,m,1,491,0,3919,1.49E+12,1.49E+12,1.49E+12,7,70,2,2
7,7,SCTResp,3,8,7,7,0,1,0,3,2,2,3,16,x,2,x,1,557,0,3919,1.49E+12,1.49E+12,1.49E+12,8,70,0,0
8,8,SCTResp,3,9,8,8,0,1,0,1,4,2,2,16,n,3,n,1,509,0,3919,1.49E+12,1.49E+12,1.49E+12,9,70,0,0
9,9,SCTResp,3,10,9,9,0,0,1,3,6,1,2,6,m,4,m,1,578,0,3919,1.49E+12,1.49E+12,1.49E+12,10,70,2,1
10,10,SCTResp,3,11,10,10,0,0,1,4,7,1,2,14,n,3,n,1,846,0,3919,1.49E+12,1.49E+12,1.49E+12,11,70,0,0
11,11,SCTResp,3,12,11,11,0,0,1,1,0,1,2,11,n,3,n,1,493,0,3919,1.49E+12,1.49E+12,1.49E+12,12,70,0,0
12,12,SCTResp,3,13,12,12,0,1,0,1,4,2,4,11,m,4,m,1,688,0,3919,1.49E+12,1.49E+12,1.49E+12,13,70,2,2
13,13,SCTResp,3,14,13,13,0,0,1,4,7,1,4,9,m,4,m,1,696,0,3919,1.49E+12,1.49E+12,1.49E+12,14,70,2,1
14,14,SCTResp,3,15,14,14,0,1,0,3,2,2,2,9,n,3,n,1,442,0,3919,1.49E+12,1.49E+12,1.49E+12,15,70,2,2
15,15,SCTResp,3,16,15,15,0,0,1,1,0,1,2,7,x,2,x,1,708,0,3919,1.49E+12,1.49E+12,1.49E+12,16,70,2,1
16,16,SCTResp,3,17,16,16,0,0,1,2,1,1,2,8,z,1,z,1,756,0,3919,1.49E+12,1.49E+12,1.49E+12,17,70,0,0
17,17,SCTResp,3,18,17,17,0,1,0,4,3,2,3,8,x,2,x,1,570,0,3919,1.49E+12,1.49E+12,1.49E+12,18,70,2,2
18,18,SCTResp,3,19,18,18,0,0,1,2,1,1,3,15,z,1,z,1,699,0,3919,1.49E+12,1.49E+12,1.49E+12,19,70,2,1
19,19,SCTResp,3,20,19,19,0,0,1,2,1,1,3,10,x,2,x,1,720,0,3919,1.49E+12,1.49E+12,1.49E+12,20,70,0,0
20,20,SCTResp,3,21,20,20,0,1,0,4,3,2,1,10,z,1,z,1,628,0,3919,1.49E+12,1.49E+12,1.49E+12,21,70,2,2
21,21,SCTResp,3,22,21,21,0,1,0,1,4,2,2,10,n,3,n,1,562,0,3919,1.49E+12,1.49E+12,1.49E+12,22,70,0,0
22,22,SCTResp,3,23,22,22,0,0,1,1,0,1,2,5,n,3,n,1,817,0,3919,1.49E+12,1.49E+12,1.49E+12,23,70,2,1
23,23,SCTResp,3,24,23,23,0,0,1,2,1,1,2,10,x,2,x,1,685,0,3919,1.49E+12,1.49E+12,1.49E+12,24,70,0,0
24,24,SCTResp,3,25,24,24,0,0,1,1,0,1,2,12,z,1,z,1,672,0,3919,1.49E+12,1.49E+12,1.49E+12,25,70,0,0
25,25,SCTResp,3,26,25,25,0,0,1,2,1,1,2,16,m,4,m,1,547,0,3919,1.49E+12,1.49E+12,1.49E+12,26,70,0,0
26,26,SCTResp,3,27,26,26,0,0,1,4,7,1,2,12,z,1,z,1,699,0,3919,1.49E+12,1.49E+12,1.49E+12,27,70,0,0
27,27,SCTResp,3,28,27,27,0,1,0,2,5,2,4,12,m,4,m,1,593,0,3919,1.49E+12,1.49E+12,1.49E+12,28,70,2,2
28,28,SCTResp,3,29,28,28,0,0,1,4,7,1,4,5,n,3,n,1,674,0,3919,1.49E+12,1.49E+12,1.49E+12,29,70,2,1
29,29,SCTResp,3,30,29,29,0,1,0,2,5,2,1,5,z,1,z,1,623,0,3919,1.49E+12,1.49E+12,1.49E+12,30,70,2,2
30,30,SCTResp,3,31,30,30,0,0,1,1,0,1,1,10,x,2,x,1,706,0,3919,1.49E+12,1.49E+12,1.49E+12,31,70,2,1
31,31,SCTResp,3,32,31,31,0,0,1,1,0,1,1,12,z,1,z,1,583,0,3919,1.49E+12,1.49E+12,1.49E+12,32,70,0,0
32,32,SCTResp,3,33,32,32,0,0,1,4,7,1,1,9,m,4,m,1,583,0,3919,1.49E+12,1.49E+12,1.49E+12,33,70,0,0
33,33,SCTResp,3,34,33,33,0,1,0,4,3,2,4,9,m,4,m,1,542,0,3919,1.49E+12,1.49E+12,1.49E+12,34,70,2,2
34,34,SCTResp,3,35,34,34,0,1,0,1,4,2,2,9,n,3,n,1,505,0,3919,1.49E+12,1.49E+12,1.49E+12,35,70,0,0
35,35,SCTResp,3,36,35,35,0,1,0,3,2,2,3,9,x,2,x,1,944,0,3919,1.49E+12,1.49E+12,1.49E+12,36,70,0,0
36,36,SCTResp,3,37,36,36,0,1,0,1,4,2,4,9,m,4,m,1,681,0,3919,1.49E+12,1.49E+12,1.49E+12,37,70,0,0
37,37,SCTResp,3,38,37,37,0,0,1,2,1,1,4,12,z,1,z,1,638,0,3919,1.49E+12,1.49E+12,1.49E+12,38,70,2,1
38,38,SCTResp,3,39,38,38,0,1,0,2,5,2,1,12,z,1,z,1,629,0,3919,1.49E+12,1.49E+12,1.49E+12,39,70,2,2
39,39,SCTResp,3,40,39,39,0,0,1,2,1,1,1,8,z,1,z,1,694,0,3919,1.49E+12,1.49E+12,1.49E+12,40,70,2,1
40,40,SCTResp,3,41,40,40,0,0,1,2,1,1,1,14,n,3,n,1,567,0,3919,1.49E+12,1.49E+12,1.49E+12,41,70,0,0
41,41,SCTResp,3,42,41,41,0,0,1,3,6,1,1,9,m,4,m,1,545,0,3919,1.49E+12,1.49E+12,1.49E+12,42,70,0,0
42,42,SCTResp,3,43,42,42,0,0,1,3,6,1,1,7,x,2,x,1,778,0,3919,1.49E+12,1.49E+12,1.49E+12,43,70,0,0
43,43,SCTResp,3,44,43,43,0,1,0,4,3,2,4,7,m,4,m,1,569,0,3919,1.49E+12,1.49E+12,1.49E+12,44,70,2,2
44,44,SCTResp,3,45,44,44,0,0,1,1,0,1,4,5,n,3,n,1,621,0,3919,1.49E+12,1.49E+12,1.49E+12,45,70,2,1
45,45,SCTResp,3,46,45,45,0,1,0,2,5,2,3,5,x,2,x,1,678,0,3919,1.49E+12,1.49E+12,1.49E+12,46,70,2,2
46,46,SCTResp,3,47,46,46,0,0,1,2,1,1,3,6,m,4,m,1,675,0,3919,1.49E+12,1.49E+12,1.49E+12,47,70,2,1
47,47,SCTResp,3,48,47,47,0,1,0,4,3,2,1,6,z,1,z,1,836,0,3919,1.49E+12,1.49E+12,1.49E+12,48,70,2,2
48,48,SCTResp,3,49,48,48,0,1,0,3,2,2,4,6,m,4,m,1,492,0,3919,1.49E+12,1.49E+12,1.49E+12,49,70,0,0
49,49,SCTRespITI,3,50,49,49,0,0,1,4,7,1,4,13,x,2,0,0,492,0,3919,1.49E+12,1.49E+12,1.49E+12,49,70,2,1
50,50,SCTResp,3,51,50,50,0,1,0,2,5,2,1,13,z,1,z,1,501,0,3919,1.49E+12,1.49E+12,1.49E+12,50,70,2,2
51,51,SCTResp,3,52,51,51,0,0,1,3,6,1,1,14,n,3,n,1,409,0,3919,1.49E+12,1.49E+12,1.49E+12,51,70,2,1
52,52,SCTResp,3,53,52,52,0,1,0,2,5,2,3,14,x,2,x,1,660,0,3919,1.49E+12,1.49E+12,1.49E+12,52,70,2,2
53,53,SCTResp,3,54,53,53,0,0,1,1,0,1,3,15,z,1,z,1,568,0,3919,1.49E+12,1.49E+12,1.49E+12,53,70,2,1
54,54,SCTResp,3,55,54,54,0,0,1,3,6,1,3,10,x,2,x,1,760,0,3919,1.49E+12,1.49E+12,1.49E+12,54,70,0,0
55,55,SCTResp,3,56,55,55,0,1,0,3,2,2,2,10,n,3,n,1,516,0,3919,1.49E+12,1.49E+12,1.49E+12,55,70,2,2
56,56,SCTResp,3,57,56,56,0,1,0,2,5,2,4,10,m,4,m,1,536,0,3919,1.49E+12,1.49E+12,1.49E+12,56,70,0,0
57,57,SCTResp,3,58,57,57,0,0,1,4,7,1,4,11,n,3,n,1,678,0,3919,1.49E+12,1.49E+12,1.49E+12,57,70,2,1
58,58,SCTResp,3,59,58,58,0,0,1,3,6,1,4,8,z,1,z,1,640,0,3919,1.49E+12,1.49E+12,1.49E+12,58,70,0,0
59,59,SCTResp,3,60,59,59,0,0,1,3,6,1,4,7,x,2,x,1,639,0,3919,1.49E+12,1.49E+12,1.49E+12,59,70,0,0
60,60,SCTResp,3,61,60,60,0,1,0,4,3,2,1,7,z,1,z,1,556,0,3919,1.49E+12,1.49E+12,1.49E+12,60,70,2,2
61,61,SCTResp,3,62,61,61,0,1,0,4,3,2,3,7,x,2,x,1,586,0,3919,1.49E+12,1.49E+12,1.49E+12,61,70,0,0
62,62,SCTResp,3,63,62,62,0,1,0,1,4,2,1,7,z,1,z,1,523,0,3919,1.49E+12,1.49E+12,1.49E+12,62,70,0,0
63,63,SCTResp,3,64,63,63,0,0,1,3,6,1,1,13,x,2,x,1,676,0,3919,1.49E+12,1.49E+12,1.49E+12,63,70,2,1
64,64,SCTResp,3,65,64,64,0,0,1,4,7,1,1,16,m,4,m,1,748,0,3919,1.49E+12,1.49E+12,1.49E+12,64,70,0,0
65,65,SCTResp,3,66,65,65,0,0,1,4,7,1,1,13,x,2,x,1,658,0,3919,1.49E+12,1.49E+12,1.49E+12,65,70,0,0
66,66,SCTResp,3,67,66,66,0,1,0,4,3,2,3,13,x,2,x,1,528,0,3919,1.49E+12,1.49E+12,1.49E+12,66,70,2,2
67,67,SCTResp,3,68,67,67,0,1,0,2,5,2,2,13,n,3,n,1,545,0,3919,1.49E+12,1.49E+12,1.49E+12,67,70,0,0
68,68,SCTResp,3,69,68,68,0,1,0,3,2,2,1,13,z,1,z,1,580,0,3919,1.49E+12,1.49E+12,1.49E+12,68,70,0,0
69,69,SCTResp,3,70,69,69,0,1,0,1,4,2,4,13,m,4,m,1,501,0,3919,1.49E+12,1.49E+12,1.49E+12,69,70,0,0
70,70,SCTResp,3,71,70,70,0,0,1,2,1,1,4,15,z,1,z,1,600,0,3919,1.49E+12,1.49E+12,1.49E+12,70,70,2,1
71,71,SCTResp,3,72,71,71,0,1,0,1,4,2,1,15,z,1,z,1,642,0,3919,1.49E+12,1.49E+12,1.49E+12,71,70,2,2
72,72,SCTResp,3,73,72,72,0,1,0,4,3,2,4,15,m,4,m,1,598,0,3919,1.49E+12,1.49E+12,1.49E+12,72,70,0,0
73,73,SCTResp,3,74,73,73,0,0,1,3,6,1,4,16,m,4,m,1,807,0,3919,1.49E+12,1.49E+12,1.49E+12,73,70,2,1
74,74,SCTResp,3,75,74,74,0,0,1,1,0,1,4,5,n,3,n,1,646,0,3919,1.49E+12,1.49E+12,1.49E+12,74,70,0,0
75,75,SCTResp,3,76,75,75,0,1,0,3,2,2,1,5,z,1,z,1,800,0,3919,1.49E+12,1.49E+12,1.49E+12,75,70,2,2
76,76,SCTResp,3,77,76,76,0,1,0,4,3,2,3,5,x,2,x,1,628,0,3919,1.49E+12,1.49E+12,1.49E+12,76,70,0,0
77,77,SCTResp,3,78,77,77,0,1,0,1,4,2,2,5,n,3,n,1,528,0,3919,1.49E+12,1.49E+12,1.49E+12,77,70,0,0
78,78,SCTResp,3,79,78,78,0,1,0,2,5,2,3,5,x,2,x,1,731,0,3919,1.49E+12,1.49E+12,1.49E+12,78,70,0,0
79,79,SCTResp,3,80,79,79,0,1,0,3,2,2,2,5,n,3,n,1,488,0,3919,1.49E+12,1.49E+12,1.49E+12,79,70,0,0
80,80,SCTResp,3,81,0,80,1,0,1,1,0,1,2,13,x,2,x,1,934,0,457080,1.49E+12,1.49E+12,1.49E+12,1,70,0,1
81,81,SCTResp,3,82,1,81,1,1,0,3,2,2,4,13,m,4,m,1,527,0,457080,1.49E+12,1.49E+12,1.49E+12,2,70,2,2
82,82,SCTResp,3,83,2,82,1,0,1,4,7,1,4,7,x,2,x,1,597,0,457080,1.49E+12,1.49E+12,1.49E+12,3,70,2,1
83,83,SCTResp,3,84,3,83,1,1,0,3,2,2,1,7,z,1,z,1,606,0,457080,1.49E+12,1.49E+12,1.49E+12,4,70,2,2
84,84,SCTResp,3,85,4,84,1,1,0,4,3,2,2,7,n,3,n,1,593,0,457080,1.49E+12,1.49E+12,1.49E+12,5,70,0,0
85,85,SCTResp,3,86,5,85,1,0,1,1,0,1,2,8,z,1,x,0,798,0,457080,1.49E+12,1.49E+12,1.49E+12,5,70,2,1
86,86,SCTResp,3,87,6,86,1,0,1,4,7,1,2,10,x,2,x,1,697,0,457080,1.49E+12,1.49E+12,1.49E+12,6,70,0,0
87,87,SCTResp,3,88,7,87,1,0,1,1,0,1,2,5,n,3,n,1,648,0,457080,1.49E+12,1.49E+12,1.49E+12,7,70,0,0
88,88,SCTResp,3,89,8,88,1,0,1,3,6,1,2,6,m,4,m,1,530,0,457080,1.49E+12,1.49E+12,1.49E+12,8,70,0,0
89,89,SCTResp,3,90,9,89,1,0,1,2,1,1,2,10,x,2,x,1,747,0,457080,1.49E+12,1.49E+12,1.49E+12,9,70,0,0
90,90,SCTResp,3,91,10,90,1,1,0,3,2,2,4,10,m,4,m,1,506,0,457080,1.49E+12,1.49E+12,1.49E+12,10,70,2,2
91,91,SCTResp,3,92,11,91,1,0,1,2,1,1,4,8,z,1,z,1,674,0,457080,1.49E+12,1.49E+12,1.49E+12,11,70,2,1
92,92,SCTResp,3,93,12,92,1,1,0,2,5,2,1,8,z,1,z,1,622,0,457080,1.49E+12,1.49E+12,1.49E+12,12,70,2,2
93,93,SCTResp,3,94,13,93,1,0,1,3,6,1,1,16,m,4,m,1,573,0,457080,1.49E+12,1.49E+12,1.49E+12,13,70,2,1
94,94,SCTResp,3,95,14,94,1,1,0,4,3,2,3,16,x,2,x,1,656,0,457080,1.49E+12,1.49E+12,1.49E+12,14,70,2,2
95,95,SCTResp,3,96,15,95,1,0,1,4,7,1,3,5,n,3,n,1,779,0,457080,1.49E+12,1.49E+12,1.49E+12,15,70,2,1
96,96,SCTResp,3,97,16,96,1,1,0,3,2,2,4,5,m,4,m,1,492,0,457080,1.49E+12,1.49E+12,1.49E+12,16,70,2,2
97,97,SCTResp,3,98,17,97,1,0,1,1,0,1,4,14,n,3,n,1,612,0,457080,1.49E+12,1.49E+12,1.49E+12,17,70,2,1
98,98,SCTResp,3,99,18,98,1,1,0,3,2,2,3,14,x,2,x,1,763,0,457080,1.49E+12,1.49E+12,1.49E+12,18,70,2,2
99,99,SCTResp,3,100,19,99,1,1,0,2,5,2,1,14,z,1,z,1,531,0,457080,1.49E+12,1.49E+12,1.49E+12,19,70,0,0
100,100,SCTResp,3,101,20,100,1,1,0,1,4,2,2,14,n,3,n,1,563,0,457080,1.49E+12,1.49E+12,1.49E+12,20,70,0,0
101,101,SCTResp,3,102,21,101,1,0,1,1,0,1,2,13,x,2,x,1,678,0,457080,1.49E+12,1.49E+12,1.49E+12,21,70,2,1
102,102,SCTResp,3,103,22,102,1,0,1,2,1,1,2,10,x,2,x,1,580,0,457080,1.49E+12,1.49E+12,1.49E+12,22,70,0,0
103,103,SCTResp,3,104,23,103,1,1,0,1,4,2,3,10,x,2,x,1,548,0,457080,1.49E+12,1.49E+12,1.49E+12,23,70,2,2
104,104,SCTResp,3,105,24,104,1,1,0,4,3,2,2,10,n,3,n,1,620,0,457080,1.49E+12,1.49E+12,1.49E+12,24,70,0,0
105,105,SCTResp,3,106,25,105,1,1,0,2,5,2,4,10,m,4,m,1,641,0,457080,1.49E+12,1.49E+12,1.49E+12,25,70,0,0
106,106,SCTResp,3,107,26,106,1,1,0,1,4,2,3,10,x,2,x,1,699,0,457080,1.49E+12,1.49E+12,1.49E+12,26,70,0,0
107,107,SCTResp,3,108,27,107,1,0,1,3,6,1,3,9,m,4,m,1,790,0,457080,1.49E+12,1.49E+12,1.49E+12,27,70,2,1
108,108,SCTResp,3,109,28,108,1,1,0,4,3,2,1,9,z,1,z,1,637,0,457080,1.49E+12,1.49E+12,1.49E+12,28,70,2,2
109,109,SCTResp,3,110,29,109,1,1,0,2,5,2,3,9,x,2,x,1,513,0,457080,1.49E+12,1.49E+12,1.49E+12,29,70,0,0
110,110,SCTResp,3,111,30,110,1,0,1,3,6,1,3,6,m,4,m,1,488,0,457080,1.49E+12,1.49E+12,1.49E+12,30,70,2,1
111,111,SCTResp,3,112,31,111,1,0,1,4,7,1,3,16,m,4,m,1,590,0,457080,1.49E+12,1.49E+12,1.49E+12,31,70,0,0
